"";"V1"
"582";8
"583";7
"584";8
"585";8
"586";8
"587";7
"588";8
"589";6
"590";9
"591";8
"592";8
"593";8
"594";7
"595";9
"596";8
"597";1
"598";8
"599";8
"600";8
"601";7
"602";8
"603";8
"604";8
"605";8
"606";7
"607";8
"608";8
"609";8
"610";8
"611";2
"612";8
"613";3
"614";7
"615";8
"616";8
"617";8
"618";2
"619";8
"620";9
"621";6
"622";6
"623";8
"624";3
"625";2
"626";8
"627";8
"628";8
"629";8
"630";8
"631";8
"632";2
"633";8
"634";8
"635";8
"636";7
"637";8
"638";9
"639";8
"640";8
"641";6
"642";2
"643";7
"644";2
"645";8
"646";8
"647";7
"648";7
"649";9
"650";8
"651";8
"652";8
"653";2
"654";7
"655";9
"656";9
"657";9
"658";6
"659";8
"660";9
"661";5
"662";9
"663";9
"664";9
"665";9
"666";9
"667";9
"668";7
"669";8
"670";2
"671";8
"672";8
"673";8
"674";8
"675";8
"676";7
"677";8
"678";8
"679";8
"680";8
"681";8
"682";7
"683";7
"684";7
"685";8
"686";8
"687";8
"688";8
"689";8
"690";8
"691";7
"692";8
"693";8
"694";8
"695";7
"696";7
"697";8
"698";8
"699";8
"700";8
"701";8
"702";7
"703";7
"704";7
"705";8
"706";8
"707";7
"708";6
"709";6
"710";8
"711";8
"712";8
"713";7
"714";7
"715";7
"716";8
"717";7
"718";7
"719";7
"720";8
"721";6
"722";7
"723";6
"724";7
"725";7
"726";7
"727";8
"728";8
"729";7
"730";8
"731";8
"732";8
"733";8
"734";9
"735";7
"736";7
"737";7
"738";7
"739";8
"740";8
"741";8
"742";8
"743";7
"744";8
"745";8
"746";8
"747";8
"748";8
"749";8
"750";7
"751";8
"752";8
"753";0
"754";8
"755";2
"756";8
"757";2
"758";2
"759";6
"760";8
"761";8
"762";8
"763";8
"764";8
"765";6
"766";7
"767";7
"768";7
"769";8
"770";8
"771";7
"772";8
"773";8
"774";7
"775";7
"776";8
"777";8
"778";8
"779";8
"780";8
"781";7
"782";9
"783";8
"784";8
"785";7
"786";7
"787";7
"788";8
"789";8
"790";7
"791";8
"792";8
"793";8
"794";8
"795";8
"796";8
"797";8
"798";8
"799";7
"800";2
"801";8
"802";7
"803";7
"804";6
"805";8
"806";8
"807";0
"808";8
"809";8
"810";7
"811";8
"812";8
"813";8
"814";8
"815";8
"816";7
"817";8
"818";2
"819";8
"820";8
"821";7
"822";7
"823";2
"824";6
"825";9
"826";7
"827";2
"828";7
"829";7
"830";8
"831";8
"832";7
"833";8
"834";8
"835";8
"836";1
"837";6
"838";6
"839";6
"840";8
"841";8
"842";8
"843";8
"844";7
"845";8
"846";3
"847";2
"848";8
"849";8
"850";9
"851";8
"852";8
"853";8
"854";8
"855";6
"856";6
"857";6
"858";8
"859";2
"860";9
"861";8
"862";8
"863";8
"864";7
"865";6
"866";6
"867";7
"868";8
"869";7
"870";6
"871";6
"872";7
"873";6
"874";7
"875";7
"876";6
"877";6
"878";7
"879";7
"880";8
"881";7
"882";7
"883";7
"884";7
"885";7
"886";8
"887";8
"888";7
"889";6
"890";7
"891";7
"892";8
"893";8
"894";9
"895";8
"896";6
"897";6
"898";1
"899";8
"900";8
"901";8
"902";8
"903";6
"904";8
"905";6
"906";6
"907";8
"908";4
"909";2
"910";0
"911";7
"912";7
"913";6
"914";6
"915";6
"916";6
"917";6
"918";8
"919";6
"920";1
"921";7
"922";2
"923";7
"924";7
"925";7
"926";7
"927";7
"928";7
"929";7
"930";7
"931";7
"932";7
"933";2
"934";6
"935";7
"936";6
"937";7
"938";7
"939";2
"940";7
"941";6
"942";7
"943";0
"944";7
"945";9
"946";9
"947";7
"948";8
"949";7
"950";9
"951";9
"952";8
"953";9
"954";2
"955";9
"956";9
"957";9
"958";9
"959";9
"960";7
"961";7
"962";8
"963";9
"964";9
"965";9
"966";9
"967";9
"968";9
"969";9
"970";2
"971";0
"972";8
"973";6
"974";9
"975";9
"976";1
"977";1
"978";9
"979";6
"980";9
"981";8
"982";6
"983";9
"984";9
"985";8
"986";6
"987";2
"988";9
"989";2
"990";8
"991";2
"992";9
"993";2
"994";0
"995";8
"996";8
"997";9
"998";9
"999";9
"1000";9
"1001";9
"1002";9
"1003";9
"1004";6
"1005";9
"1006";9
"1007";9
"1008";9
"1009";1
"1010";8
"1011";6
"1012";8
"1013";9
"1014";2
"1015";9
"1016";9
"1017";2
"1018";4
"1019";8
"1020";8
"1021";9
"1022";2
"1023";8
"1024";9
"1025";2
"1026";2
"1027";2
"1028";3
"1029";7
"1030";4
"1031";8
"1032";6
"1033";8
"1034";8
"1035";5
"1036";7
"1037";6
"1038";8
"1039";6
"1040";6
"1041";4
"1042";7
"1043";7
"1044";2
"1045";8
"1046";8
"1047";6
"1048";8
"1049";6
"1050";9
"1051";2
"1052";0
"1053";8
"1054";8
"1055";1
"1056";7
"1057";1
"1058";1
"1059";7
"1060";7
"1061";7
"1062";1
"1063";6
"1064";7
"1065";2
"1066";0
"1067";6
"1068";7
"1069";2
"1070";7
"1071";7
"1072";7
"1073";7
"1074";2
"1075";9
"1076";2
"1077";7
"1078";1
"1079";7
"1080";1
"1081";1
"1082";1
"1083";1
"1084";2
"1085";2
"1086";9
"1087";1
"1088";1
"1089";6
"1090";1
"1091";6
"1092";6
"1093";1
"1094";8
"1095";6
"1096";1
"1097";2
"1098";2
"1099";7
"1100";8
"1101";8
"1102";8
"1103";9
"1104";8
"1105";8
"1106";8
"1107";2
"1108";1
"1109";6
"1110";7
"1111";8
"1112";6
"1113";7
"1114";6
"1115";0
"1116";8
"1117";7
"1118";7
"1119";8
"1120";7
"1121";2
"1122";9
"1123";6
"1124";9
"1125";6
"1126";2
"1127";9
"1128";6
"1129";8
"1130";8
"1131";7
"1132";8
"1133";6
"1134";8
"1135";7
"1136";8
"1137";8
"1138";0
"1139";7
"1140";8
"1141";7
"1142";7
"1143";6
"1144";6
"1145";8
"1146";8
"1147";7
"1148";8
"1149";7
"1150";7
"1151";9
"1152";6
"1153";2
"1154";2
"1155";2
"1156";8
"1157";7
"1158";8
"1159";9
"1160";8
"1161";6
"1162";9
"1163";7
"1164";6
"1165";7
"1166";9
"1167";6
"1168";2
"1169";7
"1170";8
"1171";1
"1172";8
"1173";2
"1174";8
"1175";7
"1176";6
"1177";6
"1178";8
"1179";7
"1180";1
"1181";0
"1182";2
"1183";2
"1184";1
"1185";2
"1186";0
"1187";2
"1188";2
"1189";9
"1190";2
"1191";2
"1192";1
"1193";2
"1194";1
"1195";1
"1196";1
"1197";9
"1198";2
"1199";6
"1200";9
"1201";9
"1202";7
"1203";9
"1204";2
"1205";1
"1206";7
"1207";6
"1208";7
"1209";7
"1210";2
"1211";0
"1212";7
"1213";7
"1214";6
"1215";1
"1216";9
"1217";7
"1218";2
"1219";7
"1220";1
"1221";6
"1222";6
"1223";7
"1224";6
"1225";2
"1226";2
"1227";2
"1228";2
"1229";8
"1230";8
"1231";1
"1232";7
"1233";8
"1234";8
"1235";7
"1236";8
"1237";6
"1238";7
"1239";8
"1240";8
"1241";8
"1242";8
"1243";6
"1244";8
"1245";8
"1246";7
"1247";0
"1248";6
"1249";0
"1250";5
"1251";2
"1252";8
"1253";6
"1254";6
"1255";8
"1256";7
"1257";8
"1258";8
"1259";6
"1260";7
"1261";0
"1262";6
"1263";7
"1264";6
"1265";6
"1266";6
"1267";6
"1268";7
"1269";2
"1270";2
"1271";6
"1272";2
"1273";9
"1274";9
"1275";6
"1276";7
"1277";6
"1278";6
"1279";0
"1280";7
"1281";6
"1282";2
"1283";6
"1284";7
"1285";6
"1286";9
"1287";6
"1288";6
"1289";6
"1290";6
"1291";6
"1292";2
"1293";6
"1294";7
"1295";6
"1296";7
"1297";2
"1298";6
"1299";6
"1300";6
"1301";6
"1302";6
"1303";6
"1304";6
"1305";9
"1306";8
"1307";7
"1308";2
"1309";6
"1310";6
"1311";1
"1312";6
"1313";6
"1314";2
"1315";8
"1316";8
"1317";7
"1318";3
"1319";7
"1320";6
"1321";8
"1322";0
"1323";6
"1324";6
"1325";6
"1326";3
"1327";2
"1328";2
"1329";7
"1330";9
"1331";6
"1332";7
"1333";8
"1334";6
"1335";2
"1336";6
"1337";7
"1338";6
"1339";7
"1340";6
"1341";7
"1342";7
"1343";7
"1344";6
"1345";6
"1346";6
"1347";2
"1348";4
"1349";6
"1350";2
"1351";6
"1352";2
"1353";8
"1354";7
"1355";7
"1356";2
"1357";6
"1358";7
"1359";7
"1360";4
"1361";2
"1362";7
"1363";8
"1364";7
"1365";8
"1366";8
"1367";9
"1368";6
"1369";8
"1370";9
"1371";8
"1372";6
"1373";0
"1374";1
"1375";6
"1376";8
"1377";6
"1378";6
"1379";6
"1380";6
"1381";6
"1382";9
"1383";7
"1384";9
"1385";6
"1386";8
"1387";7
"1388";6
"1389";0
"1390";6
"1391";9
"1392";9
"1393";1
"1394";1
"1395";8
"1396";8
"1397";6
"1398";6
"1399";7
"1400";8
"1401";7
"1402";8
"1403";6
"1404";9
"1405";8
"1406";6
"1407";1
"1408";9
"1409";9
"1410";9
"1411";6
"1412";9
"1413";9
"1414";9
"1415";2
"1416";8
"1417";2
"1418";9
"1419";2
"1420";6
"1421";6
"1422";6
"1423";9
"1424";6
"1425";9
"1426";8
"1427";6
"1428";9
"1429";8
"1430";7
"1431";9
"1432";6
"1433";8
"1434";9
"1435";7
"1436";7
"1437";9
"1438";9
"1439";2
"1440";2
"1441";2
"1442";1
"1443";4
"1444";9
"1445";9
"1446";9
"1447";2
"1448";2
"1449";2
"1450";9
"1451";4
"1452";2
"1453";9
"1454";2
"1455";9
"1456";2
"1457";6
"1458";2
"1459";9
"1460";2
"1461";4
"1462";9
"1463";9
"1464";5
"1465";9
"1466";7
"1467";6
"1468";7
"1469";3
"1470";2
"1471";9
"1472";2
"1473";6
"1474";2
"1475";2
"1476";2
"1477";8
"1478";1
"1479";2
"1480";9
"1481";8
"1482";2
"1483";1
"1484";1
"1485";0
"1486";2
"1487";6
"1488";7
"1489";6
"1490";6
"1491";6
"1492";7
"1493";6
"1494";6
"1495";6
"1496";6
"1497";6
"1498";6
"1499";6
"1500";6
"1501";8
"1502";6
"1503";8
"1504";2
"1505";6
"1506";7
"1507";6
"1508";6
"1509";6
"1510";6
"1511";8
"1512";6
"1513";3
"1514";3
"1515";4
"1516";7
"1517";9
"1518";3
"1519";8
"1520";6
"1521";6
"1522";7
"1523";9
"1524";6
"1525";3
"1526";1
"1527";3
"1528";2
"1529";2
"1530";9
"1531";7
"1532";7
"1533";2
"1534";0
"1535";8
"1536";7
"1537";2
"1538";9
"1539";7
"1540";1
"1541";3
"1542";7
"1543";7
"1544";2
"1545";6
"1546";8
"1547";8
"1548";6
"1549";9
"1550";2
"1551";7
"1552";7
"1553";7
"1554";7
"1555";7
"1556";7
"1557";6
"1558";6
"1559";9
"1560";2
"1561";6
"1562";2
"1563";7
"1564";1
"1565";2
"1566";6
"1567";7
"1568";6
"1569";0
"1570";6
"1571";1
"1572";0
"1573";6
"1574";0
"1575";2
"1576";7
"1577";8
"1578";7
"1579";0
"1580";2
"1581";2
"1582";0
"1583";7
"1584";8
"1585";9
"1586";6
"1587";2
"1588";7
"1589";8
"1590";8
"1591";7
"1592";2
"1593";9
"1594";0
"1595";0
"1596";7
"1597";0
"1598";2
"1599";2
"1600";2
"1601";9
"1602";9
"1603";6
"1604";9
"1605";8
"1606";9
"1607";9
"1608";9
"1609";6
"1610";8
"1611";9
"1612";6
"1613";9
"1614";2
"1615";9
"1616";8
"1617";9
"1618";7
"1619";7
"1620";9
"1621";9
"1622";8
"1623";3
"1624";6
"1625";8
"1626";2
"1627";9
"1628";9
"1629";9
"1630";9
"1631";9
"1632";9
"1633";9
"1634";6
"1635";9
"1636";6
"1637";9
"1638";9
"1639";9
"1640";9
"1641";9
"1642";8
"1643";9
"1644";8
"1645";9
"1646";9
"1647";6
"1648";0
"1649";9
"1650";9
"1651";8
"1652";2
"1653";2
"1654";9
"1655";9
"1656";9
"1657";2
"1658";9
"1659";9
"1660";7
"1661";9
"1662";9
"1663";9
"1664";9
"1665";0
"1666";9
"1667";9
"1668";9
"1669";6
"1670";8
"1671";8
"1672";8
"1673";9
"1674";9
"1675";9
"1676";9
"1677";9
"1678";9
"1679";8
"1680";9
"1681";9
"1682";6
"1683";9
"1684";9
"1685";6
"1686";2
"1687";6
"1688";9
"1689";9
"1690";2
"1691";8
"1692";9
"1693";9
"1694";9
"1695";9
"1696";8
"1697";7
"1698";9
"1699";0
"1700";8
"1701";9
"1702";8
"1703";9
"1704";9
"1705";9
"1706";9
"1707";9
"1708";6
"1709";9
"1710";6
"1711";9
"1712";2
"1713";6
"1714";9
"1715";8
"1716";1
"1717";1
"1718";1
"1719";1
"1720";1
"1721";1
"1722";7
"1723";6
"1724";6
"1725";2
"1726";7
"1727";2
"1728";7
"1729";7
"1730";0
"1731";0
"1732";7
"1733";6
"1734";1
"1735";2
"1736";1
"1737";0
"1738";1
"1739";1
"1740";1
"1741";1
"1742";1
"1743";1
"1744";0
"1745";0
"1746";1
"1747";1
"1748";9
"1749";9
"1750";2
"1751";8
"1752";9
"1753";9
"1754";9
"1755";9
"1756";9
"1757";5
"1758";8
"1759";6
"1760";2
"1761";8
"1762";8
"1763";9
"1764";9
"1765";4
"1766";7
"1767";7
"1768";6
"1769";7
"1770";2
"1771";2
"1772";2
"1773";6
"1774";9
"1775";2
"1776";9
"1777";9
"1778";9
"1779";9
"1780";9
"1781";9
"1782";9
"1783";9
"1784";9
"1785";6
"1786";9
"1787";9
"1788";8
"1789";7
"1790";7
"1791";8
"1792";6
"1793";8
"1794";8
"1795";9
"1796";8
"1797";9
"1798";9
"1799";9
"1800";9
"1801";9
"1802";0
"1803";8
"1804";9
"1805";9
"1806";9
"1807";9
"1808";9
"1809";8
"1810";9
"1811";9
"1812";8
"1813";8
"1814";9
"1815";7
"1816";9
"1817";9
"1818";9
"1819";6
"1820";8
"1821";9
"1822";9
"1823";9
"1824";9
"1825";8
"1826";8
"1827";8
"1828";8
"1829";8
"1830";8
"1831";9
"1832";6
"1833";9
"1834";9
"1835";7
"1836";9
"1837";9
"1838";9
"1839";8
"1840";2
"1841";9
"1842";7
"1843";2
"1844";9
"1845";9
"1846";6
"1847";6
"1848";9
"1849";9
"1850";9
"1851";8
"1852";9
"1853";2
"1854";2
"1855";0
"1856";2
"1857";6
"1858";9
"1859";2
"1860";0
"1861";9
"1862";8
"1863";9
"1864";7
"1865";9
"1866";8
"1867";2
"1868";2
"1869";9
"1870";0
"1871";6
"1872";9
"1873";8
"1874";2
"1875";2
"1876";6
"1877";2
"1878";2
"1879";6
"1880";0
"1881";6
"1882";9
"1883";9
"1884";9
"1885";6
"1886";8
"1887";9
"1888";9
"1889";9
"1890";8
"1891";9
"1892";8
"1893";9
"1894";9
"1895";2
"1896";8
"1897";6
"1898";8
"1899";9
"1900";2
"1901";7
"1902";9
"1903";9
"1904";8
"1905";8
"1906";9
"1907";9
"1908";6
"1909";9
"1910";0
"1911";6
"1912";2
"1913";2
"1914";8
"1915";3
"1916";9
"1917";8
"1918";9
"1919";8
"1920";6
"1921";8
"1922";7
"1923";7
"1924";2
"1925";9
"1926";2
"1927";6
"1928";2
"1929";7
"1930";9
"1931";8
"1932";1
"1933";2
"1934";6
"1935";8
"1936";9
"1937";8
"1938";1
"1939";9
"1940";8
"1941";2
"1942";9
"1943";0
"1944";9
"1945";6
"1946";2
"1947";9
"1948";2
"1949";2
"1950";2
"1951";7
"1952";9
"1953";3
"1954";2
"1955";8
"1956";2
"1957";9
"1958";2
"1959";6
"1960";2
"1961";9
"1962";8
"1963";7
"1964";9
"1965";9
"1966";9
"1967";8
"1968";9
"1969";7
"1970";2
"1971";2
"1972";6
"1973";9
"1974";6
"1975";1
"1976";6
"1977";1
"1978";1
"1979";7
"1980";9
"1981";7
"1982";8
"1983";6
"1984";6
"1985";6
"1986";8
"1987";0
"1988";0
"1989";5
"1990";6
"1991";2
"1992";6
"1993";0
"1994";9
"1995";9
"1996";8
"1997";9
"1998";8
"1999";8
"2000";6
"2001";8
"2002";6
"2003";8
"2004";6
"2005";6
"2006";6
"2007";6
"2008";7
"2009";6
"2010";4
"2011";6
"2012";1
"2013";6
"2014";6
"2015";7
"2016";6
"2017";6
"2018";7
"2019";6
"2020";6
"2021";9
"2022";7
"2023";6
"2024";6
"2025";7
"2026";7
"2027";6
"2028";9
"2029";7
"2030";7
"2031";6
"2032";7
"2033";6
"2034";7
"2035";7
"2036";6
"2037";7
"2038";6
"2039";7
"2040";6
"2041";6
"2042";7
"2043";6
"2044";8
"2045";6
"2046";6
"2047";6
"2048";8
"2049";2
"2050";0
"2051";9
"2052";6
"2053";6
"2054";8
"2055";2
"2056";7
"2057";8
"2058";3
"2059";8
"2060";7
"2061";6
"2062";6
"2063";7
"2064";8
"2065";8
"2066";7
"2067";8
"2068";6
"2069";6
"2070";8
"2071";8
"2072";8
"2073";6
"2074";0
"2075";6
"2076";6
"2077";6
"2078";8
"2079";6
"2080";2
"2081";6
"2082";6
"2083";2
"2084";9
"2085";0
"2086";6
"2087";6
"2088";7
"2089";7
"2090";7
"2091";6
"2092";7
"2093";6
"2094";4
"2095";6
"2096";8
"2097";8
"2098";7
"2099";6
"2100";6
"2101";7
"2102";6
"2103";1
"2104";8
"2105";7
"2106";8
"2107";7
"2108";6
"2109";6
"2110";6
"2111";2
"2112";9
"2113";7
"2114";7
"2115";8
"2116";7
"2117";8
"2118";9
"2119";6
"2120";6
"2121";7
"2122";6
"2123";9
"2124";2
"2125";7
"2126";6
"2127";9
"2128";7
"2129";6
"2130";6
"2131";6
"2132";6
"2133";8
"2134";7
"2135";7
"2136";6
"2137";2
"2138";0
"2139";8
"2140";6
"2141";7
"2142";7
"2143";6
"2144";5
"2145";6
"2146";6
"2147";7
"2148";6
"2149";7
"2150";8
"2151";7
"2152";8
"2153";8
"2154";8
"2155";6
"2156";2
"2157";7
"2158";7
"2159";8
"2160";6
"2161";7
"2162";9
"2163";6
"2164";6
"2165";8
"2166";2
"2167";9
"2168";3
"2169";3
"2170";4
"2171";7
"2172";4
"2173";7
"2174";2
"2175";9
"2176";9
"2177";4
"2178";7
"2179";9
"2180";8
"2181";7
"2182";7
"2183";2
"2184";0
"2185";7
"2186";6
"2187";7
"2188";6
"2189";8
"2190";9
"2191";9
"2192";9
"2193";8
"2194";7
"2195";6
"2196";9
"2197";8
"2198";9
"2199";7
"2200";6
"2201";7
"2202";6
"2203";8
"2204";7
"2205";6
"2206";7
"2207";6
"2208";7
"2209";9
"2210";6
"2211";7
"2212";7
"2213";6
"2214";6
"2215";0
"2216";1
"2217";6
"2218";2
"2219";7
"2220";6
"2221";6
"2222";7
"2223";8
"2224";7
"2225";8
"2226";7
"2227";8
"2228";8
"2229";8
"2230";7
"2231";1
"2232";2
"2233";0
"2234";8
"2235";6
"2236";7
"2237";8
"2238";8
"2239";8
"2240";8
"2241";6
"2242";6
"2243";6
"2244";6
"2245";6
"2246";7
"2247";6
"2248";7
"2249";3
"2250";7
"2251";6
"2252";8
"2253";6
"2254";7
"2255";7
"2256";7
"2257";2
"2258";7
"2259";7
"2260";6
"2261";6
"2262";7
"2263";7
"2264";6
"2265";7
"2266";6
"2267";6
"2268";6
"2269";8
"2270";6
"2271";7
"2272";6
"2273";7
"2274";6
"2275";7
"2276";6
"2277";6
"2278";7
"2279";4
"2280";6
"2281";6
"2282";6
"2283";6
"2284";7
"2285";7
"2286";6
"2287";3
"2288";6
"2289";6
"2290";6
"2291";3
"2292";6
"2293";2
"2294";6
"2295";1
"2296";3
"2297";6
"2298";7
"2299";6
"2300";7
"2301";7
"2302";6
"2303";6
"2304";6
"2305";6
"2306";8
"2307";6
"2308";6
"2309";6
"2310";7
"2311";6
"2312";6
"2313";6
"2314";7
"2315";7
"2316";7
"2317";7
"2318";6
"2319";7
"2320";7
"2321";6
"2322";7
"2323";7
"2324";7
"2325";7
"2326";6
"2327";7
"2328";6
"2329";7
"2330";6
"2331";7
"2332";6
"2333";6
"2334";6
"2335";6
"2336";6
"2337";2
"2338";6
"2339";6
"2340";6
"2341";6
"2342";7
"2343";8
"2344";2
"2345";8
"2346";2
"2347";6
"2348";7
"2349";6
"2350";3
"2351";6
"2352";6
"2353";9
"2354";6
"2355";6
"2356";8
"2357";0
"2358";6
"2359";0
"2360";3
"2361";6
"2362";6
"2363";7
"2364";6
"2365";6
"2366";5
"2367";7
"2368";0
"2369";7
"2370";6
"2371";6
"2372";6
"2373";1
"2374";1
"2375";0
"2376";1
"2377";1
"2378";1
"2379";1
"2380";1
"2381";6
"2382";7
"2383";6
"2384";2
"2385";6
"2386";6
"2387";6
"2388";1
"2389";0
"2390";2
"2391";6
"2392";1
"2393";0
"2394";3
"2395";8
"2396";4
"2397";7
"2398";6
"2399";8
"2400";8
"2401";8
"2402";7
"2403";9
"2404";7
"2405";8
"2406";8
"2407";0
"2408";8
"2409";0
"2410";8
"2411";6
"2412";8
"2413";3
"2414";6
"2415";1
"2416";1
"2417";1
"2418";1
"2419";1
"2420";6
"2421";1
"2422";1
"2423";1
"2424";6
"2425";6
"2426";1
"2427";6
"2428";1
"2429";1
"2430";1
"2431";1
"2432";1
"2433";6
"2434";1
"2435";1
"2436";1
"2437";1
"2438";1
"2439";0
"2440";6
"2441";9
"2442";6
"2443";2
"2444";2
"2445";2
"2446";1
"2447";1
"2448";1
"2449";1
"2450";1
"2451";1
"2452";1
"2453";1
"2454";1
"2455";1
"2456";1
"2457";1
"2458";6
"2459";1
"2460";1
"2461";1
"2462";1
"2463";1
"2464";9
"2465";1
"2466";1
"2467";2
"2468";0
"2469";1
"2470";6
"2471";6
"2472";1
"2473";1
"2474";1
"2475";0
"2476";1
"2477";2
"2478";1
"2479";1
"2480";1
"2481";1
"2482";1
"2483";2
"2484";1
"2485";1
"2486";0
"2487";1
"2488";8
"2489";9
"2490";9
"2491";8
"2492";1
"2493";2
"2494";2
"2495";2
"2496";2
"2497";3
