"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"favre";1;1;1;0,234;1;1;0,038;0,578;1
"fauteuil";1;1;1;1;1;1;1;0,047;0,705
"faucher";1;0,028;1;1;1;0,632;1;0,578;1
"fanfare";1;1;1;1;1;0,061;1;1;0,705
"faille";1;1;1;1;1;0,061;1;1;0,705
"factuellement";1;1;1;0,003;1;0,632;1;1;1
"fabrice";1;1;1;1;1;1;1;0,047;0,705
"f18";1;1;0;0,234;1;0,632;1;1;1
"extraordinairement";1;1;1;0,234;1;1;1;1;0,084
"extase";1;1;1;0,234;0,041;0,632;1;1;1
"explorer";1;1;0;0,234;1;1;0,038;1;1
"exorciste";1;0,028;1;0,234;1;1;1;0,578;1
"exilé";1;1;1;1;1;0,632;0,038;0,578;1
"exagération";1;1;0;0,234;1;0,632;1;1;1
"evil";1;1;0;1;1;1;1;0,578;0,705
"ethnique";1;1;1;0,003;1;0,632;1;1;1
"et_cetera";1;1;1;1;1;0,632;0,038;0,578;1
"escroquerie";1;1;0;1;0;1;1;1;1
"escient";1;1;1;0,003;1;0,632;1;1;1
"escalator";1;0,028;1;1;1;0,061;1;1;1
"env";1;1;1;1;0,041;1;1;0,047;1
"entrainement";1;1;1;1;1;1;1;1;0,002
"entièreté";1;0,028;1;1;1;1;0,038;1;0,705
"entendement";1;1;1;0,234;1;0,061;1;1;1
"enrouler";1;1;1;1;0,041;1;1;1;0,084
"enregistrement";1;1;1;1;1;1;0,038;0,047;1
"enquiquiner";1;1;1;1;1;0,061;1;1;0,705
"enorme";1;1;1;1;1;1;0,038;0,578;0,705
"ennuyant";1;1;1;1;1;0,001;1;1;1
"enneigé";1;0,028;1;1;1;0,061;1;1;1
"enmerder";1;1;0;1;1;1;1;0,578;1
"engraisser";1;0;0;1;1;1;1;1;1
"engouement";1;1;1;1;1;0,632;1;0,578;0,705
"encombrant";0;1;1;1;1;1;1;0,578;1
"encadrer";1;0,028;1;0,234;0,041;1;1;1;1
"emprunt";1;1;1;1;0,041;0,061;1;1;1
"emprisonner";1;1;0;1;0,041;0,632;1;1;1
"empreinte";1;1;1;1;1;0,632;1;1;0,084
"emmerdeur";1;1;1;1;1;1;1;0,001;1
"emji_visage_qui_bave";1;1;1;1;1;1;1;0,578;0,084
"emji_visage_dans_les_nuages";0;1;1;1;1;1;1;0,578;1
"emji_v_de_la_victoire_peau_claire";1;0,028;1;0,234;1;0,632;1;1;1
"emji_téléviseur";1;1;1;1;1;0,632;1;1;0,084
"emji_snowboardeur";1;1;1;1;1;1;1;0,001;1
"emji_serpent";1;0,028;1;1;1;0,632;1;1;0,705
"emji_radio";1;1;1;1;1;0,061;1;1;0,705
"emji_pouce_vers_le_haut_peau_mate";1;1;1;0,234;1;0,061;1;1;1
"emji_pomme_de_terre";1;1;1;1;1;0,632;1;0,047;1
"emji_pilule";1;1;0;1;1;0,632;0,038;1;1
"emji_oreille";1;1;1;0,234;1;0,632;1;0,578;1
"emji_oiseau";1;1;1;1;1;1;1;1;0,002
"emji_micro";1;0,028;1;1;1;1;1;1;0,084
"emji_luminosité_élevée";1;1;1;1;1;1;1;1;0,002
"emji_index_pointant_vers_l_utilisateur";1;1;1;1;0,041;1;1;1;0,084
"emji_icône_poubelle";1;0,028;1;1;0,041;1;1;0,578;1
"emji_hérisson";1;0;1;1;1;1;1;1;0,705
"emji_homme_âgé";1;1;1;0,234;1;1;1;0,047;1
"emji_haut_de_forme";1;1;1;0,234;1;0,632;1;1;0,705
"emji_hamburger";1;1;1;1;0,041;1;0,038;0,578;1
"emji_gyrophare";1;0,028;1;1;1;1;1;0,578;0,705
"emji_frites";1;1;1;1;0,041;1;0,038;0,578;1
"emji_femmes_avec_des_oreilles_de_lapin";1;1;1;1;1;1;1;0,578;0,084
"emji_femme_âgée_peau_claire";1;1;1;1;1;1;1;1;0,002
"emji_femme_qui_lève_la_main";1;1;1;0,234;1;0,632;1;1;0,705
"emji_fantôme";1;1;1;1;0,041;0,632;1;1;0,705
"emji_drapeau_états_unis";1;1;1;1;0,041;0,632;1;0,578;1
"emji_drapeau_de_golf";1;1;1;1;1;0,061;1;1;0,705
"emji_drapeau_canada";1;1;1;1;1;0,632;1;1;0,084
"emji_drapeau_allemagne";0,006;1;1;1;0,041;1;0,038;1;1
"emji_drapeau_albanie";1;1;1;1;1;0,632;0,038;1;0,705
"emji_danseuse";1;1;1;1;1;0,632;1;0,578;0,705
"emji_coq";1;0;1;1;1;1;1;1;0,705
"emji_cigarette";1;1;1;1;1;0,632;1;0,578;0,705
"emji_chat_fatigué";1;1;1;0,234;1;0,632;1;1;0,705
"emji_cerveau";1;1;1;1;0,041;1;1;1;0,084
"emji_cercueil";1;1;1;1;1;1;1;0,001;1
"emji_bourgeon";1;1;1;1;1;0,632;1;1;0,084
"embêtant";1;1;1;1;1;1;1;0,047;0,705
"embarquer";1;1;1;1;1;0,061;0,038;1;1
"ellu";1;1;1;0;1;1;1;1;1
"einstein";1;1;1;0,003;1;1;1;0,578;1
"eglise";1;1;1;1;1;0,061;0,038;1;1
"edmond";1;1;1;1;1;0,632;1;0,047;1
"ecrit";1;1;1;0;1;1;1;1;1
"ecoute";1;1;1;1;1;0,632;1;0,047;1
"déviance";1;1;1;0,003;1;1;1;1;0,705
"détestable";1;1;0;0,234;1;0,632;1;1;1
"détendu";1;1;1;1;1;0,001;1;1;1
"détailler";1;1;1;0,234;1;0,061;1;1;1
"désolant";1;1;1;0,234;1;0,061;1;1;1
"désinformation";1;1;1;1;1;0,632;1;0,578;0,705
"désespérant";1;1;1;0,003;1;0,632;1;1;1
"désespoir";1;1;1;1;1;0,061;1;0,578;1
"dérangeant";1;1;1;1;1;0,632;1;0,578;0,705
"déraisonnable";1;1;1;0,234;1;0,632;1;1;0,705
"déprimé";1;1;1;1;0,041;1;1;0,047;1
"dépressif";1;1;1;1;1;0,061;1;0,578;1
"dénicher";1;1;1;1;1;1;1;0,578;0,084
"démoniaque";1;1;1;1;0,041;0,632;1;0,578;1
"démographie";1;1;0;1;0,041;1;1;1;0,705
"démerder";1;1;0;1;1;0,061;1;1;1
"délicat";0,006;1;1;0,234;1;1;1;1;0,705
"délaissé";1;0;1;1;0,041;1;1;1;1
"délai";1;1;1;1;1;0,061;1;0,578;1
"dégueu";0,006;1;1;1;1;1;1;0,047;1
"dégringolade";1;1;1;1;1;0,001;1;1;1
"dégradé";1;1;1;0,234;1;1;1;0,578;0,705
"dégradation";1;1;1;0,234;0,041;0,632;1;1;1
"dégoût";1;1;1;1;1;0,001;1;1;1
"défunt";1;1;1;1;1;0,632;0,038;1;0,705
"défouler";1;1;1;0,234;1;0,632;1;1;0,705
"défoncer";1;1;1;1;1;0,632;1;0,047;1
"déesse";1;1;1;1;0;0,632;1;1;1
"décèdera";0,006;0,028;1;1;1;1;1;1;0,705
"décrédibiliser";1;1;1;0;1;1;1;1;1
"décroissance";1;1;1;1;0,041;0,632;1;0,578;1
"découper";1;0;1;0,234;1;1;1;1;1
"décolleté";1;1;1;0,003;1;1;1;0,578;1
"déclaration";1;1;1;1;1;1;0,038;0,047;1
"déchéance";1;0,028;1;0,234;1;0,632;1;1;1
"décharge";1;0,028;1;1;1;0,632;1;0,578;1
"décemment";1;1;1;0,234;0,041;1;1;0,578;1
"dutronc";1;1;1;1;1;1;1;0,047;0,705
"drone";1;1;0;1;1;0,061;1;1;1
"droguer";1;1;1;0,234;1;0,632;1;0,578;1
"dragueur";1;1;1;0,234;1;1;1;0,047;1
"doudou";1;1;1;0,234;1;1;1;0,047;1
"doublage";1;1;1;1;1;0,632;1;0,047;1
"dope";1;1;1;1;1;1;0,038;0,578;0,705
"divinité";1;1;1;0,234;0;1;1;1;1
"dividende";1;0,028;0;1;1;1;1;1;1
"divertissement";1;0,028;1;1;1;0,061;1;1;1
"distinguer";1;1;1;1;1;0,632;0,038;1;0,705
"dissuader";1;1;1;1;1;0,061;1;0,578;1
"dispositif";1;1;0;1;1;0,632;0,038;1;1
"discounter";1;1;1;0,234;1;0,632;0,038;1;1
"directive";1;1;1;1;0,041;0,061;1;1;1
"diplômé";1;1;1;0,234;0,041;0,632;1;1;1
"difficilement";1;0;1;1;1;1;1;0,578;1
"die";1;1;1;0,234;1;1;0;1;1
"didier";1;1;1;1;1;1;1;0,001;1
"dextérité";1;1;1;0,234;1;0,061;1;1;1
"deuch";1;1;0;1;1;1;0,038;0,578;1
"detre";1;1;1;1;1;0,001;1;1;1
"desservir";1;1;1;1;0;1;0,038;1;1
"deschamps";1;1;1;1;1;1;0,038;0,047;1
"derangent";1;1;1;1;0;0,632;1;1;1
"dentition";1;1;0;1;1;1;1;0,047;1
"denis";1;1;0;1;1;1;1;0,047;1
"degueu";0,006;1;1;0,234;1;1;1;0,578;1
"degeulasse";1;1;1;0,234;1;0,632;1;1;0,705
"degats";1;0,028;1;1;1;0,061;1;1;1
"deg";1;1;1;1;1;0,632;1;0,047;1
"dedieu";1;1;1;1;1;0,632;1;1;0,084
"ded";1;1;1;0,234;1;1;1;0,047;1
"deconner";1;1;0;0,003;1;1;1;1;1
"debiles";1;1;0;1;1;0,632;1;0,578;1
"dd";0,006;1;1;1;1;1;1;1;0,084
"dcp";1;1;1;0,234;1;0,632;1;0,578;1
"dangereusement";1;1;1;0,234;1;0,061;1;1;1
"damoiseau";0,006;1;1;1;0,041;1;1;0,578;1
"damner";1;1;1;1;1;1;1;0,047;0,705
"dab";1;1;1;1;1;0,061;1;0,578;1
"cérémonie";1;1;1;1;0;1;1;0,578;1
"célébrité";1;0,028;1;0,234;1;1;1;1;0,705
"célébration";1;1;1;1;1;0,061;0,038;1;1
"céder";1;1;1;1;1;0,632;0,038;0,578;1
"cylindre";1;1;1;1;1;0,632;1;0,578;0,705
"cy";1;1;0;1;1;0,632;1;1;1
"curry";1;0,028;1;0,003;1;1;1;1;1
"cupidité";1;1;1;1;0,041;0,061;1;1;1
"cueillette";1;0,028;1;1;1;0,632;1;0,578;1
"csc";0,006;1;1;1;1;0,632;0,038;1;1
"crépu";1;1;1;0,234;1;1;1;0,047;1
"crédible";1;1;1;1;1;0,632;1;0,047;1
"crush";1;1;1;1;1;0,632;1;1;0,084
"croivent";1;1;1;1;1;0,061;1;0,578;1
"croisé";1;1;1;1;1;1;0,038;0,578;0,705
"croisement";1;1;1;1;1;0,061;1;1;0,705
"craquant";1;1;1;1;1;0,632;1;0,578;0,705
"craintif";1;0;1;1;1;0,632;1;1;1
"coïncidence";1;1;1;0,234;0,041;1;1;1;0,705
"couté";1;1;0;0,234;1;1;1;1;1
"coureur";1;1;1;1;0,041;1;1;0,578;0,705
"couette";0,006;1;1;1;1;1;1;0,047;1
"costaud";1;1;1;0,234;1;0,632;1;1;0,705
"cost";1;1;0;1;1;1;1;1;1
"cosmos";1;1;1;0,234;1;0,061;1;1;1
"corvée";1;1;1;1;0;1;1;0,578;1
"correspondance";1;1;1;0,003;1;1;1;0,578;1
"corne";1;0,028;1;0,234;1;1;1;1;0,705
"cornavin";1;1;1;1;1;0,632;1;0,047;1
"coquetterie";1;1;1;1;0,041;1;0,038;1;0,705
"coquette";1;1;1;1;0,041;1;1;0,578;0,705
"coquet";1;1;1;0,234;1;1;1;1;0,084
"cookie";1;0,028;1;1;1;1;1;0,578;0,705
"coogros";1;1;1;1;1;1;1;0,047;0,705
"conventionnel";1;1;1;1;1;0,061;1;0,578;1
"convenable";1;1;1;0,234;0,041;1;1;1;0,705
"contrarier";1;1;1;1;1;0,632;1;0,047;1
"contrainte";1;1;1;1;1;0,001;1;1;1
"conséquent";1;1;1;0,234;1;0,061;1;1;1
"consumérisme";0,006;1;1;1;1;0,061;1;1;1
"constituer";1;0;1;1;1;1;1;0,578;1
"constance";1;1;1;1;1;0,632;0;1;1
"console";1;1;0;1;1;1;1;0,047;1
"consigné";1;0;1;1;1;1;1;1;1
"conquérir";1;1;1;1;0,041;0,632;1;1;0,705
"connexion";1;1;1;1;1;1;1;1;0,002
"connaitre";0,006;1;1;1;1;1;0,038;1;0,705
"conjugal";1;1;1;0,234;0;1;1;1;1
"confus";1;0;1;0,234;1;1;1;1;1
"confirmation";1;1;1;0,003;1;0,632;1;1;1
"confinements";1;0,028;0;1;1;1;1;1;1
"confectionner";1;1;1;1;1;0,632;1;0,578;0,705
"conditionné";1;1;1;0,234;1;0,061;1;1;1
"concrètement";1;1;1;0,234;0,041;0,632;1;1;1
"concierge";1;1;1;1;1;0,061;1;0,578;1
"comtois";1;1;1;1;1;1;0;1;1
"compréhensif";1;1;1;1;1;0,632;1;1;0,084
"compositeur";1;1;1;0,234;1;1;1;1;0,084
"compatibilité";1;1;0;1;1;0,061;1;1;1
"communément";0,006;1;1;1;1;0,632;1;0,578;1
"communautaire";1;1;1;1;1;0,061;1;1;0,705
"comestible";1;0;1;0,234;1;1;1;1;1
"come";0,006;1;1;0,234;1;1;1;1;0,705
"combo";1;0,028;1;1;1;1;1;0,047;1
"combiné";1;1;1;1;0,041;1;1;0,578;0,705
"colporter";1;1;1;0,234;0,041;0,632;1;1;1
"colorant";1;0,028;1;1;1;0,632;1;0,578;1
"colombier";1;1;1;1;0,041;1;1;1;0,084
"colombie";1;1;1;1;1;0,632;1;1;0,084
"colibri";1;1;1;0,003;1;1;1;0,578;1
"coke";1;1;1;1;1;0,632;1;0,578;0,705
"cognitif";1;1;1;0,003;0,041;1;1;1;1
"cocu";1;1;1;1;0,041;0,632;1;0,578;1
"cochonnerie";0,006;0,028;1;1;1;1;1;0,578;1
"clouté";1;1;1;1;1;0,632;1;0,047;1
"clochette";1;1;1;1;1;0,001;1;1;1
"clochard";1;1;1;1;0,041;0,061;1;1;1
"clin";1;1;1;1;1;0,632;1;1;0,084
"climatisation";1;1;1;1;1;0,001;1;1;1
"clef";1;1;0;0,234;1;1;1;0,578;1
"citation";1;1;1;0,003;1;1;1;1;0,705
"ciné";1;1;1;1;1;0,061;1;1;0,705
"cil";1;1;1;0,003;1;0,632;1;1;1
"cie";1;1;1;1;0,041;0,061;1;1;1
"chronométrer";1;0;1;1;1;0,632;1;1;1
"chrono";1;1;1;1;0,041;1;1;0,047;1
"chronique";1;1;1;0,234;1;0,632;1;0,578;1
"chouiner";1;1;1;0,234;1;0,632;1;0,578;1
"chocolaterie";1;1;1;0,234;1;1;1;0,047;1
"chevelu";1;1;1;1;1;1;0,038;0,047;1
"cherie";1;1;1;0,234;0,041;1;1;1;0,705
"chauffage";1;1;1;0,234;1;0,632;1;1;0,705
"charitable";1;1;1;1;0,041;0,061;1;1;1
"charcutier";1;1;1;0,234;1;1;1;0,047;1
"chaques";1;1;1;1;1;1;0,038;0,578;0,705
"chansonnette";0;1;1;0,234;1;1;1;1;1
"chad";1;1;1;1;1;1;1;0,578;0,084
"cerise";1;1;1;1;1;0,061;1;1;0,705
"cerf";1;0,028;1;1;1;0,632;1;1;0,705
"central";1;1;1;1;1;0,061;1;0,578;1
"centimètre";1;0;1;1;1;1;1;0,578;1
"censure";1;1;1;1;1;0,061;1;0,578;1
"celte";1;0,028;1;0,234;1;0,632;1;1;1
"cdlt";1;1;1;1;1;0,061;1;0,578;1
"caviar";1;1;1;1;0,041;0,632;1;0,578;1
"caver";1;1;1;0,234;1;0,632;1;0,578;1
"caucasien";0,006;1;1;1;1;1;1;0,047;1
"catastrophistes";1;1;1;0,003;1;1;0,038;1;1
"cataloguer";1;1;1;0,234;1;1;1;0,047;1
"castration";1;0,028;1;0,003;1;1;1;1;1
"casting";1;1;1;1;1;0,632;0,038;1;0,705
"cassis";1;1;1;1;1;1;1;1;0,002
"casserole";1;0,028;1;1;1;0,632;1;0,578;1
"caserne";1;1;1;1;0,041;0,632;1;1;0,705
"cartonner";1;1;1;1;1;0,632;0,038;0,578;1
"carrefour";1;1;1;1;1;1;0;0,578;1
"carnage";1;1;1;1;1;0,061;0,038;1;1
"cargo";0,006;1;1;1;0,041;0,632;1;1;1
"carence";1;1;1;0,234;1;0,061;1;1;1
"carel";1;1;1;1;1;1;1;1;0,002
"carbu";1;1;1;1;1;0,632;0,038;1;0,705
"caractéristique";1;0,028;1;1;0,041;0,632;1;1;1
"carabine";1;1;1;1;1;1;1;1;0,002
"captivant";1;1;1;0,234;1;1;1;1;0,084
"capitaine";1;1;1;0,003;1;1;1;0,578;1
"capillaire";1;1;1;0,234;1;1;1;0,578;0,705
"canapé";1;1;1;1;1;0,632;0,038;0,578;1
"canal";1;1;1;1;1;0,061;1;0,578;1
"camille";1;1;1;1;1;1;1;0,047;0,705
"camer";1;1;0;0,234;1;1;1;0,578;1
"caissiere";1;1;0;1;1;0,632;1;0,578;1
"caissette";1;0,028;1;0,234;1;1;1;0,578;1
"cadet";0,006;1;1;1;1;0,061;1;1;1
"cadavre";1;0,028;1;0,234;1;1;1;0,578;1
"cacao";1;1;1;1;1;1;1;0,001;1
"cacahouète";1;1;1;1;1;0,061;1;0,578;1
"bénévole";1;0,028;1;1;1;0,061;1;1;1
"butterfly";1;1;1;1;0,041;0,632;1;0,578;1
"burn";1;1;1;1;1;0,001;1;1;1
"bullshit";1;1;1;0,003;1;0,632;1;1;1
"building";1;1;1;0,234;1;0,632;1;0,578;1
"bruler";1;1;0;0,003;1;1;1;1;1
"brouteur";1;1;1;0,234;0,041;1;1;0,578;1
"brochette";1;1;1;0,234;1;0,632;1;1;0,705
"bridechon";0;1;1;1;1;1;0,038;1;1
"bresil";1;1;1;1;1;1;1;1;0,002
"brebis";1;1;1;1;1;0,061;1;1;0,705
"bravoooo";1;0,028;1;1;0,041;1;1;0,578;1
"braquer";1;1;1;1;1;0,632;1;0,047;1
"brand";1;1;1;1;0,041;1;1;0,047;1
"brancher";1;1;1;1;1;0,632;1;0,047;1
"bowling";1;1;1;1;0;1;1;1;0,705
"bourre";1;1;0;1;0,041;0,632;1;1;1
"bourrage";1;1;1;1;1;0,061;1;0,578;1
"bouquin";1;1;1;1;1;1;1;0,001;1
"bouquet";1;1;1;1;1;0,061;0,038;1;1
"bouille";1;1;1;1;1;0,632;1;0,578;0,705
"boucler";1;1;1;1;1;1;1;0,001;1
"bonvillars";1;1;1;1;1;1;0;0,578;1
"boeuf";1;1;1;0,234;1;1;1;0,047;1
"body";1;1;1;1;1;0,632;1;0,578;0,705
"bobette";1;1;1;0,234;1;1;1;0,047;1
"board";1;1;1;1;1;0,632;1;0,047;1
"blinde";1;1;1;1;1;0,632;1;0,047;1
"blancheur";1;1;1;0,234;1;0,061;1;1;1
"bizzare";1;0,028;1;1;1;1;0,038;0,578;1
"bitume";1;1;1;1;1;0,061;1;1;0,705
"bite";1;1;1;1;1;0,632;1;0,047;1
"birkin";1;1;0;1;0;1;1;1;1
"bile";1;0,028;1;1;1;0,632;1;0,578;1
"biganon";1;1;1;0,234;1;0,632;1;1;0,705
"bienheureux";1;1;1;1;1;0,632;1;1;0,084
"bienfaisance";1;1;1;1;0;1;1;1;1
"bidule";1;0,028;0;1;0,041;1;1;1;1
"bide";1;0,028;1;1;1;0,632;1;0,578;1
"biberonner";1;1;1;1;1;0,001;1;1;1
"bex";1;1;1;1;1;1;0,038;0,047;1
"bettina";1;1;1;1;1;1;1;1;0,002
"betharram";0,006;1;1;1;1;1;0,038;1;0,705
"betharam";1;1;1;1;1;0,632;1;0,578;0,705
"bergier";1;1;0;1;1;0,632;0,038;1;1
"benêt";1;1;1;1;1;1;0,038;0,047;1
"bellerive";1;1;1;1;1;1;0,038;1;0,084
"bataille";1;1;1;0,234;0,041;1;1;1;0,705
"bassine";1;1;1;0,234;1;0,061;1;1;1
"barquette";1;1;1;1;1;0,061;1;0,578;1
"barbies";1;1;1;1;1;0,001;1;1;1
"barbarie";1;1;1;1;1;0,061;1;0,578;1
"barbapapa";1;1;1;1;0,041;1;1;0,578;0,705
"baptiser";1;1;1;1;1;0,632;1;1;0,084
"bandit";1;1;1;1;1;0,632;1;0,047;1
"bandeau";1;1;0;1;0,041;1;1;0,578;1
"bamboulé";1;1;1;0,234;1;1;0,038;0,578;1
"bambouler";1;1;1;0,234;1;1;1;0,047;1
"bam";1;0,028;1;0,234;1;1;1;0,578;1
"ballade";1;1;1;1;1;0,632;1;0,578;0,705
"baladeur";1;1;1;1;0,041;1;0,038;1;0,705
"bagdad";1;1;0;1;1;0,061;1;1;1
"aérobic";1;1;1;1;1;0,632;1;0,578;0,705
"avènement";1;1;1;1;0,041;0,632;1;1;0,705
"aviolat";1;1;1;1;0,041;0,632;1;1;0,705
"avide";1;0,028;1;1;1;0,632;1;1;0,705
"aval";0,006;1;1;1;1;0,061;1;1;1
"avai";1;1;1;1;1;0,632;1;1;0,084
"avachi";1;1;1;1;1;0,061;1;1;0,705
"autocollant";0,006;1;0;1;1;1;1;1;0,705
"autel";1;1;1;1;1;0,632;1;0,047;1
"audacieux";1;1;1;1;1;1;0,038;0,578;0,705
"aubergine";1;1;1;1;1;0,632;1;0,047;1
"auberge";1;1;1;1;1;1;1;0,047;0,705
"attrister";1;1;1;0,234;1;0,632;1;1;0,705
"attentivement";1;1;1;0,234;1;1;1;0,047;1
"attentionné";1;1;1;1;0;0,632;1;1;1
"atout";1;1;1;1;0;0,632;1;1;1
"athéisme";1;1;1;0;1;1;1;1;1
"athlétisme";1;1;1;1;0,041;1;0,038;1;0,705
"ataf";1;1;0;1;1;0,632;1;1;1
"at";1;1;1;0,234;1;1;1;0,578;0,705
"astronomique";1;1;0;1;1;0,061;1;1;1
"associatif";1;1;1;1;0,041;0,061;1;1;1
"asso";1;0;1;1;1;0,632;1;1;1
"aspirateur";1;1;1;1;1;0,001;1;1;1
"asperge";1;0,028;1;1;0,041;0,632;1;1;1
"arête";1;1;1;0,234;0,041;1;1;0,578;1
"articulation";1;1;0;1;1;0,632;1;0,578;1
"articulaire";1;0,028;1;0,234;1;0,632;1;1;1
"arthur";1;1;1;1;0,041;1;0,038;1;0,705
"arreter";1;1;1;1;1;0,061;0,038;1;1
"apôtre";1;1;1;1;0,041;0,632;1;0,578;1
"apprêter";1;1;1;1;1;1;1;0,047;0,705
"appréhender";1;1;1;0,234;0,041;0,632;1;1;1
"approuver";1;0,028;1;1;0,041;1;1;0,578;1
"approprier";0,006;1;1;0,234;0,041;1;1;1;1
"apprivoiser";1;0,028;1;0,234;1;1;1;1;0,705
"apple";1;0,028;1;1;1;0,632;1;0,578;1
"appenzell";1;1;1;1;1;0,632;0;1;1
"appeller";1;1;1;1;1;0,632;1;0,047;1
"appauvrissement";0,006;1;1;0,234;1;0,632;1;1;1
"app";1;1;1;1;1;0,061;1;0,578;1
"apologie";1;0,028;1;1;1;0,061;1;1;1
"apelle";1;1;1;1;0,041;0,632;1;0,578;1
"antoine";1;1;1;0,234;1;0,632;0,038;1;1
"antiraciste";1;1;1;0;1;1;1;1;1
"anthropocène";1;1;1;1;0,041;0,061;1;1;1
"antenne";1;1;1;0,234;0,041;1;0,038;1;1
"annuel";1;1;0;1;1;0,061;1;1;1
"anneau";0;1;1;1;1;1;1;0,578;1
"animaleries";1;0;1;1;1;1;1;0,578;1
"anglo_saxon";0,006;1;1;1;1;0,632;0,038;1;1
"andropause";1;1;1;0,234;0,041;0,632;1;1;1
"andalousie";0,006;1;1;1;1;0,061;1;1;1
"ancestral";0,006;1;1;1;0,041;0,632;1;1;1
"anarchiste";1;0,028;1;1;1;1;1;0,578;0,705
"amina_nour";1;1;1;0,003;1;0,632;1;1;1
"altérer";1;1;1;0,234;1;0,632;1;0,578;1
"altruisme";1;1;1;1;0,041;0,061;1;1;1
"alternative";0,006;1;1;1;1;0,632;0,038;1;1
"allumeur";1;1;1;1;0;1;1;0,578;1
"aller_retour";1;1;1;1;1;0,061;0,038;1;1
"alcoolisme";1;1;1;1;1;0,061;1;1;0,705
"alarmiste";1;1;1;1;1;0,001;1;1;1
"airpods";1;1;1;0,234;1;1;1;0,047;1
"aimable";1;1;1;0,234;1;0,632;1;1;0,705
"aigu";1;1;1;1;1;0,632;0,038;1;0,705
"agréer";1;0;1;1;1;1;1;1;0,705
"agricole";1;1;1;1;1;0,001;1;1;1
"agresseur";1;1;1;0,003;1;0,632;1;1;1
"agonie";1;1;0;1;1;0,061;1;1;1
"after";1;1;1;1;1;1;1;0,001;1
"affranchir";1;1;1;1;0,041;0,061;1;1;1
"affecter";1;0,028;1;1;1;0,061;1;1;1
"affamé";1;0;1;1;1;0,632;1;1;1
"adéquation";1;1;1;0,234;1;1;1;0,578;0,705
"advenir";1;1;0;1;1;1;0,038;0,578;1
"adjectif";1;1;1;0,234;1;0,632;0,038;1;1
"additif";1;0;1;1;1;1;1;1;1
"adaptation";1;1;1;1;1;0,001;1;1;1
"activer";1;0,028;1;1;1;0,632;1;0,578;1
"acrobatique";1;1;1;1;1;1;1;0,578;0,084
"acier";0,006;1;1;1;1;0,632;1;1;0,705
"accéder";1;1;1;1;0;0,632;1;1;1
"accompli";1;1;1;0,234;0,041;1;1;1;0,705
"accompagnement";1;0,028;1;1;1;1;1;0,578;0,705
"abstrait";1;1;1;0,003;1;0,632;1;1;1
"abstraction";1;1;1;1;1;0,001;1;1;1
"abréviation";0,006;1;1;0,003;1;1;1;1;1
"about";1;1;1;0,234;1;1;1;0,047;1
"abonnement";1;1;1;0,234;1;0,061;1;1;1
"abolition";1;1;0;0,234;0,041;1;1;1;1
"aah";1;1;1;0,234;1;1;1;0,578;0,705
"9h";1;1;1;1;1;0,061;1;0,578;1
"9e";1;1;1;1;1;0,061;0,038;1;1
"7ans";1;1;1;1;1;0,001;1;1;1
"70s";1;1;1;1;1;1;1;0,047;0,705
"6ans";1;0,028;1;1;0,041;1;1;1;0,705
"5ans";1;1;1;1;0,041;0,632;1;1;0,705
"4ème";1;1;0;1;1;0,632;1;1;1
"4l";1;1;1;1;1;0,061;1;0,578;1
"4ans";1;1;1;1;1;0,061;0,038;1;1
"3x";1;1;0;1;0,041;1;1;0,578;1
"3e";1;1;1;0,234;1;1;0,038;0,578;1
"3d";1;0,028;1;1;1;0,632;1;1;0,705
"20h";1;1;1;1;1;0,061;1;0,578;1
"20e";1;1;1;1;0,041;1;0,038;1;0,705
"14h";0,006;1;1;1;1;0,061;1;1;1
"12h";1;1;1;1;1;0,632;1;0,047;1
"10k";1;1;0;1;1;0,061;1;1;1
"0h0";1;1;1;1;1;0,632;0,038;0,578;1
"*rts_a";1;1;1;1;1;1;1;1;1
"*a_0001";1;1;1;1;1;1;0,75;0,021;0,568
"*postLikes_602";1;1;1;1;1;1;0,75;0,021;0,568
"*postComments_30";1;0,827;1;1;0,093;0,189;1;0,521;0,805
"*postReposts_0";1;1;0,314;0,016;1;1;0;0;1
"*postDate_25-6-2021";1;1;1;1;1;1;0,75;0,021;0,568
"*commentDate_11-7-2021";0,376;1;1;1;1;1;0,687;0,266;0,449
"*commentLikes_1";0,189;1;1;1;1;1;0,013;0,019;0,012
"*lang_fr";1;1;1;1;1;1;1;1;1
"*commentDate_10-7-2021";1;1;1;0,087;1;1;1;1;0,389
"*commentLikes_0";0,046;0,032;0,003;1;1;1;1;0;1
"*commentDate_9-7-2021";1;1;1;1;1;1;0,551;1;0,001
"*commentDate_29-6-2021";1;0,745;0,172;1;1;1;0;1;1
"*commentDate_25-6-2021";1;1;1;1;1;1;1;0,072;0,592
"*commentLikes_2";0,013;1;1;0,182;1;0,982;1;1;0,027
"*commentLikes_6";1;1;1;0,856;0,774;0,004;0,332;1;0,74
"*a_0002";1;1;1;1;0,641;0,059;1;1;1
"*postLikes_915";1;1;1;1;0,641;0,059;1;1;1
"*postComments_37";1;1;1;0;0,727;0,464;1;1;1
"*postDate_27-6-2021";1;1;1;1;0,641;0,059;1;1;1
"*commentDate_30-6-2021";1;1;1;1;1;1;1;0,001;1
