"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"dépendre";1;1;1;0,016;0,208;1;1;1;1;0,333;1
"décéder";1;1;1;1;1;1;1;1;1;1;0
"décider";1;1;1;1;0,011;1;0,105;1;0,502;1;1
"double";1;1;1;1;1;1;1;1;1;0,008;0,302
"dormir";1;1;1;0,016;1;1;0,044;1;1;0,333;1
"disponible";0,001;1;1;1;0,359;1;0,105;1;1;1;1
"discothèque";1;1;1;0;1;1;1;1;1;0,524;1
"différence";1;1;1;1;0,359;1;1;1;1;0;1
"danser";1;1;1;1;0,359;1;1;1;0,502;0,524;0,485
"danger";1;1;1;1;0,359;1;1;0,511;1;0,037;1
"célébrer";1;1;1;1;1;1;1;1;1;0;1
"cully";1;1;1;0,016;1;1;1;1;1;1;0,006
"cuillère";1;0;1;1;1;1;1;1;1;1;1
"cueillette";1;1;1;1;1;0;1;1;1;1;1
"courant";1;0,146;1;0,049;1;0,065;1;1;1;0,524;1
"copain";1;1;0,086;1;0,359;1;1;1;1;0,037;1
"conseiller";1;1;1;0,016;1;1;0;1;1;1;1
"congé";1;1;0,034;0,016;1;1;1;1;0,316;1;1
"confort";1;1;1;1;0,002;1;1;1;1;0,333;1
"conduire";1;1;1;1;1;1;1;1;0,316;0,333;0,302
"condition";1;1;1;1;0,359;1;1;1;0,502;0,524;0,485
"compagnon";1;1;0;1;1;1;1;1;0,316;1;1
"communauté";1;1;1;1;0,208;1;1;1;1;0,008;1
"classique";1;1;1;1;1;1;1;1;0,316;0,008;1
"château";1;0;1;1;1;1;1;1;1;1;1
"chercher";1;0,067;1;1;1;1;1;1;0,316;0,333;1
"chef";1;1;1;1;0,208;1;1;1;0,316;0,333;1
"chasser";1;1;0,034;1;0,002;1;1;1;1;1;1
"charger";1;1;0,086;1;0,359;1;1;0,511;0,502;1;1
"cff";1;1;1;1;1;1;1;1;0;1;1
"cacher";1;1;1;1;0,359;1;1;1;1;1;0
"but";1;1;1;1;1;1;0;1;1;1;1
"bureau";1;0;1;1;1;1;1;1;1;1;1
"bruit";1;1;0,086;0,049;1;0;1;1;1;1;1
"briller";1;0;1;1;1;1;1;1;1;0,524;1
"breakdance";1;0;1;1;1;1;1;1;1;1;1
"bouteille";1;1;1;1;1;1;1;0,322;0,007;1;1
"bleu";1;0,067;0,034;1;1;1;0,044;1;1;1;1
"beurre";1;0;1;1;1;1;1;1;1;0,524;1
"barbe";1;1;1;1;1;1;1;1;1;0;1
"bar";1;0,001;1;1;1;1;1;1;1;0,524;0,485
"babibouchettes";1;1;1;1;1;1;1;1;1;1;0
"avisé";1;1;1;1;1;1;0;1;1;1;1
"avance";1;1;1;1;1;1;1;1;1;1;0
"auprès_de";1;1;1;0,049;1;1;1;1;0;1;1
"atterrissage";1;1;1;1;1;1;0,044;0,322;1;1;0,302
"assurer";1;1;1;1;0,011;1;1;0,511;1;0,524;1
"association";0,077;1;1;1;1;1;1;1;0,316;1;0,302
"article";1;1;1;1;1;1;0,044;0,322;1;0,333;1
"arthur";0;1;1;1;1;1;1;1;1;1;1
"application";0,001;0,146;1;1;1;1;1;1;0,502;1;1
"août";1;1;1;1;1;1;1;1;1;0,008;0,302
"anzère";1;1;1;0;1;1;1;1;1;1;1
"angoisse";1;1;1;1;0,359;1;1;0,511;1;1;0,029
"allemand";1;1;1;1;1;1;1;0,322;0,316;1;0,302
"adopter";1;1;1;1;1;0,024;1;1;0,316;0,333;1
"adapter";1;1;1;1;1;1;1;1;1;0,333;0,006
"abstenir";1;0;1;1;1;1;1;1;1;1;0,485
"étranger";1;1;1;1;0,208;1;1;1;0,316;1;0,302
"étoile";1;1;1;1;1;1;1;1;0,316;0,333;0,302
"éternel";1;1;1;1;1;1;1;0,322;0,316;0,333;1
"érotique";1;1;1;1;0,208;1;1;1;1;0,333;0,302
"épinard";1;0;1;1;1;1;1;1;1;1;1
"échauffement";1;1;1;1;1;1;1;0;1;1;1
"échange";1;1;1;1;1;1;0,044;1;0,007;1;1
"youtube";1;1;1;1;1;1;0;1;0,316;1;1
"you";1;0,067;1;1;1;1;1;1;1;0,333;0,302
"werner";0,077;1;1;1;1;1;1;1;0,007;1;1
"vot";1;1;1;0,016;1;1;1;1;0,007;1;1
"volupté";1;1;1;1;1;1;0;1;1;1;1
"volonté";1;1;0,034;1;1;1;1;1;0,316;1;0,302
"voleur";1;0;1;1;0,208;1;1;1;1;1;1
"voix";1;0,067;1;1;0,208;1;0,044;1;1;1;1
"visionner";0,077;1;1;1;1;0,024;1;1;1;0,333;1
"vigneron";1;1;1;1;0,208;1;1;0,322;0,316;1;1
"vendeur";1;1;0,034;1;1;0,024;1;1;0,316;1;1
"vallon";1;1;1;1;1;1;1;1;0;1;1
"valaisanne";1;1;1;1;1;1;0,044;1;0,007;1;1
"vacancier";1;0,067;1;1;1;1;1;1;0,316;1;0,302
"univers";1;1;1;1;1;1;1;1;1;1;0
"télé";1;1;0,034;1;1;1;1;1;1;0,333;0,302
"turquie";1;1;1;1;1;1;0;1;1;1;1
"traverser";1;1;1;1;0,002;1;1;1;1;1;0,302
"travailleur";1;1;1;1;0,002;1;1;1;0,316;1;1
"transporter";1;0,067;1;1;1;1;1;1;0,316;0,333;1
"toucher";1;0,067;1;1;1;1;0,044;0,322;1;1;1
"top";1;1;1;1;0,002;1;1;1;0,316;1;1
"tj";1;1;1;1;0,208;1;1;1;1;1;0,006
"titre";1;1;0,034;1;1;1;0,044;0,322;1;1;1
"tirer";1;1;1;1;1;1;1;0,322;0,316;0,333;1
"tir";1;1;1;1;0,208;1;0,044;1;1;1;0,302
"tinder";1;1;1;0,016;0,002;1;1;1;1;1;1
"théâtre";1;0;1;1;0,208;1;1;1;1;1;1
"terrible";1;1;1;1;1;0,024;0,044;1;0,316;1;1
"technicien";1;0;1;1;1;1;1;1;1;0,333;1
"tarauder";1;1;1;1;1;0;1;1;1;0,333;1
"tabou";0,077;1;1;0,016;1;1;1;1;1;0,333;1
"séduire";1;0,067;1;1;0,208;1;1;0,322;1;1;1
"séance";1;1;1;1;0,208;1;1;0,322;1;0,333;1
"sympa";0,077;1;0,034;1;1;1;1;1;1;0,333;1
"subir";1;1;1;1;0,208;1;1;1;0,007;1;1
"studio";1;0;1;1;1;1;1;1;1;1;1
"stress";1;1;1;1;1;1;1;0,008;1;0,333;1
"squat";1;1;1;1;0,208;0,024;1;1;1;0,333;1
"souffrir";1;0,067;1;1;1;1;1;1;0,007;1;1
"secours";1;1;1;0;1;0,024;1;1;1;1;1
"schorderet";0;1;1;1;1;1;1;1;1;1;1
"saurer";1;1;1;1;1;1;1;1;1;0;1
"salaire";1;1;1;1;0;1;1;1;1;1;1
"sagesse";1;1;0,034;1;1;1;1;0,008;1;1;1
"révéler";1;0,067;1;1;1;1;1;1;1;1;0,006
"réveil";1;1;0,034;1;1;1;1;1;0,316;1;0,302
"restaurant";1;0;1;1;1;1;0,044;1;1;1;1
"remplir";1;1;1;1;0,208;0,024;1;1;1;1;0,302
"regretter";1;1;0,034;1;0,208;1;1;1;1;0,333;1
"reconnaître";1;0,067;0,034;1;1;1;1;0,322;1;1;1
"rasoir";1;0;1;1;1;1;1;0,322;1;1;1
"ranger";1;1;1;1;1;1;0,044;0,322;1;0,333;1
"principal";1;1;1;1;1;1;0,044;1;1;0,333;0,302
"population";1;1;1;0,016;0,208;1;1;1;1;1;0,302
"policier";1;1;1;0,016;1;0,024;1;1;1;0,333;1
"plastique";1;1;1;1;1;1;1;0,322;0,316;0,333;1
"perrot";1;1;1;1;1;1;1;1;0,316;1;0,006
"pelouse";1;1;1;1;1;1;0;1;1;1;0,302
"patiner";1;1;0,034;1;1;1;1;1;1;0,008;1
"patient";1;1;1;1;1;0,024;1;1;0,316;1;0,302
"papille";1;0;1;1;1;1;1;1;1;0,333;1
"panique";1;1;0,034;1;1;1;1;0,322;1;0,333;1
"officiel";1;1;1;0,016;1;1;1;1;1;1;0,006
"oeuf";1;1;1;1;1;1;1;0,322;0,316;0,333;1
"objectif";1;1;1;1;0,208;1;1;1;1;1;0,006
"nourrir";1;1;0,034;1;0,208;1;1;1;0,316;1;1
"normal";1;1;0,034;1;0,208;1;1;1;1;0,333;1
"noeud";1;1;0;0,016;1;1;1;1;1;1;1
"nicolas";1;1;0,034;1;1;1;1;1;1;1;0,006
"médaille";1;0;1;0,016;1;1;1;1;1;1;1
"mouton";1;0;0,034;1;1;1;1;1;1;1;1
"morges";1;0,067;1;1;1;1;1;1;1;0,333;0,302
"montana";1;0,067;1;1;1;1;1;0,322;1;0,333;1
"migros";1;1;1;1;0,208;1;1;0,322;0,316;1;1
"menacer";1;0,067;1;1;1;1;1;1;1;0,333;0,302
"maussade";1;1;1;0,016;1;1;1;1;0,316;0,333;1
"matelas";1;1;1;1;1;1;1;1;0,316;1;0,006
"marquant";1;1;1;1;0,208;1;0;1;1;1;1
"marionnette";1;1;1;1;1;1;1;1;1;0,333;0,006
"lunette";1;1;1;1;1;1;1;1;1;0;1
"lune";1;0,067;1;1;0,002;1;1;1;1;1;1
"loi";1;1;1;1;0,208;1;1;1;1;0,008;1
"local";1;1;1;1;1;1;0,044;1;1;1;0,006
"ligne";1;1;1;1;0,208;1;1;0,322;1;0,333;1
"lachenal";0;1;1;1;1;1;0,044;1;1;1;1
"jurassien";1;1;1;1;1;1;1;1;0;1;1
"juger";1;1;1;1;1;1;0,044;1;1;1;0,006
"jeudi";1;1;1;1;1;1;1;1;0,316;1;0,006
"istanbul";1;1;1;1;1;1;0;1;1;1;1
"intéresser";1;1;1;1;0,208;1;1;1;0,316;0,333;1
"intégral";1;1;1;1;1;1;0,044;1;0,007;1;1
"inspiration";1;1;1;1;1;0,024;1;0,322;0,316;1;1
"informer";1;1;1;1;1;1;0;1;1;1;1
"indépendance";1;1;1;1;1;0,024;1;1;0,316;0,333;1
"humoriste";1;0,067;0,034;1;1;1;1;1;1;0,333;1
"humilité";1;1;1;0;1;1;1;1;1;0,333;1
"htag_télévision";1;1;1;1;1;1;0,044;1;1;0,333;0,302
"htag_santé";0,077;1;1;1;1;0,024;1;1;1;0,333;1
"htag_noël";1;1;1;1;0,208;1;1;1;0,316;0,333;1
"htag_mobilité";0,077;1;1;1;0,002;1;1;1;1;1;1
"horizon";1;1;1;1;1;1;1;1;0;1;1
"hockey";1;1;0;1;1;1;1;1;1;1;0,302
"hall";1;0,067;1;1;0,208;1;1;1;0,316;1;1
"habituer";1;1;1;0,016;0,208;1;1;1;0,316;1;1
"habiter";1;1;1;1;1;0,024;1;1;0,316;0,333;1
"général";1;1;1;0,016;1;1;1;1;1;1;0,006
"génie";0,077;0,067;1;1;1;1;1;1;0,316;1;1
"guide";1;1;1;1;1;1;1;1;0,316;1;0,006
"grave";1;1;1;1;0,208;1;1;1;1;0,333;0,302
"gloire";1;1;1;1;0,208;1;1;1;1;0,333;0,302
"gauche";1;1;1;1;1;0,024;0,044;1;1;0,333;1
"gadget";1;1;1;1;1;1;1;0,008;0,316;1;1
"fétiche";1;1;1;1;1;1;1;0,008;1;1;0,302
"félin";1;0,067;1;1;1;1;1;1;0,007;1;1
"fuser";1;1;1;1;1;1;0;1;1;0,333;1
"formule";1;1;1;1;1;1;1;1;1;1;0
"fier";1;0,067;1;1;1;1;1;0,322;0,316;1;1
"fashion";1;1;0,034;0,016;1;1;1;0,322;1;1;1
"fakir";1;0;1;1;1;1;1;1;1;1;1
"facteur";1;0;1;0,016;1;1;1;1;1;1;1
"extérieur";1;1;1;1;1;0,024;0;1;1;1;1
"exceptionnel";1;1;1;1;0,208;1;1;1;0,316;1;0,302
"ex";1;1;1;1;1;1;0;1;0,316;1;1
"estival";1;1;1;0,016;1;1;1;1;0,316;1;0,302
"escargot";1;0,067;1;1;1;1;1;0,322;0,316;1;1
"escalade";1;0;1;1;1;0,024;1;1;1;1;1
"enseignant";1;1;1;1;1;1;1;1;1;0;1
"enfer";0,077;1;1;1;1;1;0,044;1;1;0,333;1
"employé";1;1;0,034;1;1;1;1;0,322;1;0,333;1
"emploi";1;1;1;1;0,208;1;1;1;1;0,008;1
"emji_appareil_photo_avec_flash";0;1;1;1;1;1;0,044;1;1;1;1
"détail";1;1;0,034;1;0,208;1;0,044;1;1;1;1
"déplacer";1;1;0,034;1;1;1;1;0,322;1;0,333;1
"déferler";1;1;1;1;1;1;1;1;0,007;0,333;1
"décrire";1;1;1;1;0,208;1;1;1;0,316;1;0,302
"disparaître";1;0,067;1;1;0,208;1;1;1;0,316;1;1
"discours";1;1;1;1;1;1;0;1;1;1;0,302
"diligence";1;1;1;0;1;1;1;1;1;1;1
"différent";1;1;1;1;1;1;1;0,322;0,007;1;1
"dessiner";1;0,067;1;1;1;0,024;1;1;1;1;0,302
"daniel";1;1;1;1;1;1;0,044;1;1;0,333;0,302
"cycle";1;1;1;1;1;1;1;1;1;0;1
"cuire";1;0,067;1;0,016;1;1;1;0,322;1;1;1
"croiser";1;1;1;1;1;1;1;1;0,007;0,333;1
"corvée";1;1;1;1;1;0,024;1;0,322;0,316;1;1
"cornu";1;1;1;1;1;1;1;0,322;1;1;0,006
"connaisseur";1;1;1;1;1;0,024;1;1;0,316;1;0,302
"concert";1;0,067;1;1;1;1;1;1;1;1;0,006
"communication";1;1;1;1;0,208;1;1;0,008;1;1;1
"cliché";1;1;1;1;1;1;1;1;0,316;0,008;1
"chute";1;1;1;1;1;1;1;1;1;1;0
"cheval";1;1;1;1;0,208;1;1;1;1;0,333;0,302
"chaîne";1;1;1;1;1;1;0,044;1;0,316;1;0,302
"chauffer";1;1;1;0,016;1;1;1;0,008;1;1;1
"chasse";1;1;1;1;1;1;1;0,008;0,316;1;1
"ch";0,077;1;1;1;1;1;0,044;1;1;1;0,302
"centimètre";1;1;1;1;1;0,024;1;0,322;0,316;1;1
"catherine";1;1;1;1;0,208;1;1;1;1;0,008;1
"casser";1;1;1;1;1;1;1;0,322;0,316;0,333;1
"carnaval";1;0,067;1;0,016;1;1;1;1;0,316;1;1
"caractère";1;1;1;1;1;1;1;0,322;0,316;1;0,302
"capitaine";1;1;1;1;0,208;1;1;1;0,316;0,333;1
"canular";0,077;1;1;1;1;1;1;1;1;0,333;0,302
"camaraderie";1;1;1;0,016;1;1;1;1;1;0,333;0,302
"camarade";1;1;1;1;0,208;1;1;1;0,316;1;0,302
"calme";1;1;1;1;1;1;0;1;1;1;1
"cabanon";1;1;1;1;1;0,024;1;1;0,007;1;1
"boucle";1;1;1;1;1;1;1;1;0,316;0,008;1
"bibliothèque";1;0,067;1;1;1;1;1;1;1;1;0,006
"bernois";1;1;1;1;1;0,024;1;0,322;1;0,333;1
"belge";1;1;1;1;0,208;1;1;1;0,007;1;1
"bateau";1;1;0,034;1;1;1;0,044;1;0,316;1;1
"bande";1;0,067;1;1;0,208;1;1;1;1;1;0,302
"avenir";1;0,067;1;1;1;1;1;1;1;0,008;1
"avaler";1;0;1;1;1;1;1;1;0,316;1;1
"automobiliste";1;1;1;1;1;1;1;0;1;1;1
"assister";1;1;0,034;1;1;1;0,044;0,322;1;1;1
"armailli";1;0;1;1;1;1;1;1;0,316;1;1
"apéritif";1;1;1;1;0,208;1;1;1;0,007;1;1
"apprenti";1;1;1;1;0,208;1;1;1;0,316;0,333;1
"anniversaire";1;1;1;1;1;1;1;1;1;1;0
"alpe";1;0;1;1;1;1;1;1;0,316;1;1
"album";0,077;1;1;1;1;1;1;1;0,316;1;0,302
"alarme";1;1;1;1;1;1;0,044;1;0,316;0,333;1
"aguerri";1;1;1;1;1;1;0,044;1;0,316;0,333;1
"adresse";1;0,067;1;1;1;1;1;1;1;0,008;1
"adjoint";1;1;1;1;1;1;0;1;1;1;1
"actuel";1;0,067;1;1;0,002;1;1;1;1;1;1
"action";1;0,067;1;1;1;1;1;1;0,007;1;1
"accro";1;0,067;1;1;1;0,024;1;1;1;0,333;1
"accident";1;1;1;1;0,002;1;1;0,322;1;1;1
"accessoire";1;1;1;1;1;1;1;0,322;0,316;0,333;1
"*rts_a";1;1;1;1;1;1;1;1;1;1;1
"*a_1000";1;1;1;1;1;1;1;1;0,011;1;1
"*postLikes_1700";1;0,683;0,529;1;1;1;0,582;1;0,549;0,58;0,523
"*postComments_22";1;1;0,33;1;1;0,261;0,39;1;0,334;1;1
"*postReposts_12";1;1;0,034;1;1;1;1;0,322;0,316;1;1
"*postDate_31-12-2025";1;1;1;1;1;1;1;1;0,011;1;1
"*lang_fr";0,463;1;1;0,563;0,356;0,544;1;1;1;1;0,301
"-*rts_a_description";1;1;1;1;1;1;1;1;1;1;1
"*a_0999";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_2700";0,163;1;1;1;1;0,065;1;1;0,502;0,524;1
"*postComments_35";0,111;1;1;1;0,346;0,028;1;1;0,549;1;1
"*postReposts_131";1;1;1;1;1;1;1;1;1;1;1
"*postDate_29-12-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0998";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_3000";0,361;1;0,228;1;1;0,186;1;1;0,822;0,17;1
"*postComments_94";1;1;1;1;1;1;1;1;1;0,013;1
"*postReposts_68";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_28-12-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0997";1;1;1;1;1;1;1;1;0,011;1;1
"*postLikes_382";1;1;1;1;1;1;1;0,322;0,007;1;1
"*postComments_9";1;0,922;1;0,114;1;1;1;0,57;0,546;0,952;1
"*postReposts_1";1;1;0,185;0,542;1;0,113;0,096;1;1;1;0,391
"*postDate_26-12-2025";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0996";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_2600";0,089;1;0,942;1;0,897;0,862;0,002;1;1;0,659;1
"*postComments_70";1;1;0,086;1;0,359;1;1;1;1;0,037;1
"*postReposts_42";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_24-12-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0995";1;1;1;1;1;1;0,008;0,135;1;1;1
"*postLikes_431";1;1;1;1;1;1;0,008;0,135;1;1;1
"*postReposts_9";0;1;1;1;1;1;0,582;1;1;1;1
"*postDate_22-12-2025";1;1;1;1;1;1;0,008;0,135;1;1;1
"*a_0994";1;1;1;1;1;1;1;1;0,011;1;1
"*postLikes_3300";1;0,067;1;1;1;1;1;0,322;0,316;1;1
"*postComments_155";0,163;1;1;1;1;1;0,105;1;0,502;1;0,485
"*postReposts_40";1;1;1;1;1;1;1;1;0,011;1;1
"*postDate_21-12-2025";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0993";0;1;1;1;1;1;1;1;1;1;1
"*postLikes_320";0,001;0,146;1;1;1;1;1;1;1;1;0,485
"*postDate_19-12-2025";0;1;1;1;1;1;1;1;1;1;1
"*a_0992";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_874";1;1;0,006;1;1;1;1;1;0,131;1;1
"*postComments_16";0,886;1;0,538;0,001;1;0,963;1;1;0,195;1;0,681
"*postReposts_7";0,163;1;1;1;1;1;1;0,511;0,502;1;0,485
"*a_0991";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_43200";1;1;1;1;1;1;1;1;1;1;1
"*postComments_136";1;1;1;1;1;1;1;1;1;1;1
"*postReposts_816";1;1;1;1;1;1;1;1;1;1;1
"*postDate_17-12-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0990";1;1;1;1;1;1;1;1;0,011;1;1
"*postLikes_71200";1;1;1;1;1;1;1;1;0,011;1;1
"*postComments_372";1;1;1;1;1;1;1;1;0,011;1;1
"*postReposts_1700";1;1;1;1;1;1;1;1;0,011;1;1
"*postDate_15-12-2025";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0989";0,261;1;1;1;0,506;1;1;1;0,002;1;1
"*postLikes_17200";0,261;1;1;1;0,506;1;1;1;0,002;1;1
"*postComments_45";0,552;1;1;1;0,194;1;1;1;0,047;0,366;1
"*postReposts_362";0,261;1;1;1;0,506;1;1;1;0,002;1;1
"*postDate_14-12-2025";0,012;1;1;1;0,642;1;1;1;0,009;1;1
"*a_0988";0;1;1;1;1;1;1;1;1;1;1
"*postLikes_10200";0;1;1;1;1;1;1;1;1;1;1
"*postComments_142";0,077;1;1;1;1;1;1;1;0,316;1;0,302
"*postReposts_167";0;1;1;1;1;1;1;1;1;1;1
"*a_0987";0,163;0,146;1;1;1;1;1;1;1;1;0,029
"*postLikes_6200";0,459;0,427;0,305;0,214;0,765;1;1;1;1;1;0,228
"*postComments_46";0,163;0,146;1;1;1;1;1;1;1;1;0,029
"*postReposts_92";0,163;0,146;1;1;1;1;1;1;1;1;0,029
"*postDate_13-12-2025";0,163;0,146;1;1;1;1;1;1;1;1;0,029
"*a_0986";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_8900";1;1;1;1;1;1;1;1;0,011;1;1
"*postComments_134";1;1;1;1;1;1;1;1;1;0,013;1
"*postReposts_114";1;1;1;1;1;1;1;1;1;1;1
"*postDate_12-12-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0985";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_538";1;1;1;1;1;1;1;1;0;0,524;1
"*postReposts_6";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_10-12-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0984";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_350";1;1;1;1;1;1;1;1;1;1;1
"*postComments_5";0,375;0,85;1;1;0,446;0,518;1;0,802;0,009;1;1
"*postReposts_4";1;1;1;0,467;1;0,527;1;1;0,026;1;0,023
"*postDate_8-12-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0983";1;1;1;1;1;1;1;0,012;1;1;1
"*postLikes_1500";0,452;1;0,026;1;0,897;1;1;0,058;1;1;1
"*postComments_36";0,293;0,955;1;0,638;1;0,707;0,013;0,95;1;0,972;1
"*postDate_7-12-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0982";1;1;1;1;1;0;1;1;1;1;1
"*postComments_12";0,803;0,001;0,87;0,613;1;0,094;1;0,951;1;0,995;1
"*postReposts_19";0,077;1;1;1;1;0,024;1;1;0,316;1;1
"*postDate_5-12-2025";1;1;1;1;1;0;1;1;1;1;1
"*a_0981";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_10500";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_397";1;1;1;1;1;1;1;1;1;0,013;1
"*postReposts_288";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_3-12-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0980";1;1;1;1;1;1;1;0,012;1;1;1
"*postLikes_1800";1;0,04;0,84;1;0,75;0,761;0,901;1;1;0,498;1
"*postReposts_13";0,639;1;0,457;1;0,976;1;1;0,456;0,445;0,473;1
"*postDate_1-12-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0979";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_574";1;1;1;0,049;0,359;1;1;1;1;1;0,029
"*postComments_8";1;1;1;0,485;0,576;0,217;1;0,419;1;1;0,633
"*postReposts_14";1;1;1;1;0,002;1;1;1;1;0,333;1
"*postDate_30-11-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0978";1;1;1;1;1;1;1;1;0,011;1;1
"*postComments_76";1;1;1;1;1;1;1;1;0,011;1;1
"*postReposts_20";0,163;1;1;0,049;1;1;1;1;0,502;0,524;1
"*postDate_28-11-2025";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0977";0,018;1;1;1;1;1;1;1;0,131;1;1
"*postLikes_1000";0,243;0,894;0,725;1;1;1;1;0,86;0,068;1;1
"*postReposts_3";0,935;1;0,725;1;0,592;0,65;0,145;1;0,312;0,882;1
"*postDate_26-11-2025";0,018;1;1;1;1;1;1;1;0,131;1;1
"*a_0976";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_41";0,552;1;0,015;1;1;0,325;1;1;0,342;1;1
"*postReposts_15";1;1;1;1;1;1;1;0,135;1;0,141;1
"*postDate_24-11-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0975";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_15400";1;1;1;1;1;1;1;1;1;1;1
"*postComments_144";1;1;1;1;1;1;1;1;1;1;1
"*postReposts_209";1;1;1;1;1;1;1;1;1;1;1
"*postDate_23-11-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0974";1;1;1;1;1;1;0;1;1;1;1
"*postLikes_1900";1;0,828;0,663;1;1;1;0,721;1;1;0;1
"*postComments_32";0,552;1;1;1;0,876;0,325;0,428;1;0,342;1;1
"*postReposts_30";0,004;1;1;0,096;1;1;0,181;1;1;1;0,652
"*postDate_21-11-2025";1;1;1;1;1;1;0;1;1;1;1
"*a_0973";0,639;1;1;1;0,976;1;0;1;1;1;1
"*postLikes_2800";0,293;1;1;1;0,672;1;0;1;1;1;1
"*postComments_86";0,639;1;1;1;0,976;1;0;1;1;1;1
"*postReposts_21";0,243;1;0,725;0,583;0,592;1;0;1;1;1;1
"*postDate_19-11-2025";0,798;1;0,598;1;1;1;0;1;1;1;1
"*a_0972";1;1;0;1;1;1;1;1;1;1;1
"*postLikes_339";1;1;0,006;1;1;1;1;1;0,131;1;1
"*postComments_23";1;0,214;0,725;0,583;1;1;1;0,323;0,845;0,882;1
"*a_0971";1;1;1;1;1;1;1;0,012;1;1;1
"*postLikes_1400";1;1;0,271;1;1;0,003;1;0,633;0,612;1;1
"*postComments_25";0,345;1;1;1;0,75;1;0,901;0,142;1;1;1
"*a_0970";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_7300";1;1;1;1;1;1;1;0,135;1;0,141;1
"*postComments_90";1;0;1;1;1;1;1;1;1;1;1
"*postReposts_127";1;1;1;1;1;1;1;1;1;1;1
"*postDate_17-11-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0969";1;1;1;1;1;1;1;1;1;1;1
"*postComments_73";1;1;1;1;1;1;1;1;1;1;1
"*postReposts_24";1;1;1;1;1;1;1;1;1;1;1
"*postDate_16-11-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0968";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_19";1;0,051;1;1;1;1;1;0,67;0,291;1;0,264
"*postDate_14-11-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0967";0,361;1;1;1;1;1;0;1;1;1;1
"*postLikes_5700";0,639;1;1;1;1;1;0;1;1;0,473;1
"*postComments_223";0,459;1;1;1;1;1;0;0,965;1;1;1
"*postReposts_45";0,361;1;1;1;1;1;0;1;1;1;1
"*postDate_13-11-2025";0,361;1;1;1;1;1;0;1;1;1;1
"*a_0966";1;1;1;1;0,074;1;1;1;1;1;0,124
"*postLikes_513";1;1;1;1;0,074;1;1;1;1;1;0,124
"*postComments_6";1;1;0,262;0,972;1;1;0,763;0,342;1;1;0,047
"*postReposts_5";0,552;1;0,382;1;0,194;1;1;1;0,047;1;1
"*postDate_11-11-2025";1;1;1;1;0,074;1;1;1;1;1;0,124
"*a_0965";1;1;1;1;1;1;1;1;1;1;0,01
"*postLikes_34700";1;1;1;1;1;1;1;1;1;1;0,01
"*postComments_247";1;1;1;1;1;1;1;1;1;1;0,01
"*postReposts_801";1;1;1;1;1;1;1;1;1;1;0,01
"*postDate_9-11-2025";1;1;1;1;1;1;1;1;1;1;0,01
"*a_0964";0;1;1;1;1;1;1;1;1;0,333;1
"*postLikes_857";0;1;1;1;1;1;1;1;1;0,333;1
"*postDate_7-11-2025";0;1;1;1;1;1;1;1;1;0,333;1
"*a_0963";0,361;1;1;1;1;0,186;0,263;1;1;1;0,008
