"";"V1"
"466";5
"467";0
"468";5
"469";5
"470";5
"471";5
"472";5
"473";5
"474";5
"475";5
"476";0
"477";5
"478";5
"479";5
"480";4
"481";5
"482";8
"483";8
"484";8
"485";1
"486";8
"487";5
"488";8
"489";5
"490";5
"491";5
"492";5
"493";5
"494";5
"495";5
"496";5
"497";5
"498";5
"499";5
"500";8
"501";5
"502";5
"503";5
"504";0
"505";5
"506";5
"507";8
"508";5
"509";8
"510";5
"511";5
"512";5
"513";8
"514";5
"515";8
"516";8
"517";0
"518";8
"519";4
"520";5
"521";0
"522";4
"523";4
"524";8
"525";4
"526";5
"527";5
"528";7
"529";8
"530";4
"531";0
"532";5
"533";5
"534";8
"535";5
"536";5
"537";0
"538";5
"539";5
"540";5
"541";5
"542";4
"543";5
"544";5
"545";5
"546";5
"547";5
"548";8
"549";5
"550";5
"551";5
"552";5
"553";5
"554";5
"555";8
"556";4
"557";5
"558";5
"559";5
"560";0
"561";5
"562";8
"563";5
"564";5
"565";5
"566";5
"567";5
"568";5
"569";5
"570";5
"571";5
"572";5
"573";5
"574";5
"575";0
"576";4
"577";5
"578";5
"579";5
"580";8
"581";8
"582";5
"583";5
"584";8
"585";5
"586";4
"587";5
"588";5
"589";5
"590";8
"591";5
"592";5
"593";4
"594";5
"595";5
"596";5
"597";5
"598";5
"599";5
"600";5
"601";5
"602";5
"603";7
"604";5
"605";8
"606";5
"607";5
"608";5
"609";5
"610";4
"611";4
"612";5
"613";4
"614";5
"615";5
"616";5
"617";8
"618";8
"619";5
"620";5
"621";7
"622";4
"623";5
"624";5
"625";5
"626";5
"627";5
"628";5
"629";5
"630";5
"631";5
"632";5
"633";4
"634";0
"635";5
"636";8
"637";5
"638";5
"639";5
"640";5
"641";5
"642";8
"643";5
"644";5
"645";5
"646";5
"647";5
"648";5
"649";5
"650";5
"651";5
"652";8
"653";5
"654";5
"655";5
"656";5
"657";5
"658";8
"659";5
"660";5
"661";5
"662";8
"663";5
"664";4
"665";5
"666";5
"667";5
"668";5
"669";8
"670";5
"671";5
"672";2
"673";3
"674";5
"675";5
"676";1
"677";8
"678";5
"679";8
"680";5
"681";5
"682";8
"683";5
"684";5
"685";5
"686";5
"687";4
"688";5
"689";4
"690";8
"691";5
"692";5
"693";5
"694";4
"695";5
"696";5
"697";4
"698";8
"699";8
"700";5
"701";3
"702";4
"703";5
"704";5
"705";8
"706";5
"707";5
"708";5
"709";4
"710";5
"711";5
"712";8
"713";8
"714";5
"715";5
"716";5
"717";5
"718";8
"719";4
"720";8
"721";8
"722";4
"723";5
"724";5
"725";8
"726";8
"727";5
"728";5
"729";5
"730";4
"731";4
"732";8
"733";5
"734";5
"735";5
"736";8
"737";5
"738";5
"739";5
"740";0
"741";5
"742";5
"743";5
"744";0
"745";5
"746";5
"747";5
"748";4
"749";4
"750";4
"751";5
"752";5
"753";5
"754";5
"755";5
"756";8
"757";8
"758";5
"759";5
"760";5
"761";5
"762";8
"763";8
"764";8
"765";5
"766";5
"767";5
"768";5
"769";5
"770";5
"771";8
"772";5
"773";5
"774";5
"775";8
"776";8
"777";5
"778";5
"779";5
"780";5
"781";5
"782";8
"783";8
"784";8
"785";5
"786";5
"787";8
"788";8
"789";8
"790";5
"791";5
"792";5
"793";8
"794";8
"795";8
"796";5
"797";8
"798";8
"799";8
"800";5
"801";8
"802";8
"803";8
"804";8
"805";8
"806";8
"807";5
"808";5
"809";8
"810";5
"811";5
"812";8
"813";5
"814";8
"815";8
"816";8
"817";5
"818";8
"819";5
"820";5
"821";5
"822";5
"823";8
"824";5
"825";5
"826";5
"827";5
"828";5
"829";5
"830";8
"831";5
"832";5
"833";4
"834";5
"835";4
"836";5
"837";0
"838";4
"839";8
"840";5
"841";5
"842";5
"843";5
"844";4
"845";8
"846";8
"847";8
"848";8
"849";8
"850";5
"851";5
"852";8
"853";5
"854";5
"855";5
"856";8
"857";5
"858";5
"859";5
"860";8
"861";5
"862";8
"863";5
"864";5
"865";5
"866";8
"867";8
"868";8
"869";5
"870";5
"871";8
"872";5
"873";5
"874";5
"875";5
"876";5
"877";5
"878";8
"879";5
"880";4
"881";4
"882";5
"883";8
"884";8
"885";8
"886";5
"887";5
"888";4
"889";5
"890";5
"891";8
"892";4
"893";5
"894";5
"895";4
"896";5
"897";8
"898";5
"899";4
"900";8
"901";5
"902";0
"903";8
"904";8
"905";4
"906";7
"907";5
"908";4
"909";4
"910";8
"911";8
"912";5
"913";5
"914";8
"915";5
"916";5
"917";5
"918";2
"919";8
"920";7
"921";8
"922";8
"923";5
"924";5
"925";5
"926";8
"927";5
"928";4
"929";4
"930";5
"931";5
"932";4
"933";8
"934";5
"935";5
"936";5
"937";7
"938";7
"939";7
"940";5
"941";4
"942";4
"943";5
"944";5
"945";0
"946";5
"947";8
"948";8
"949";7
"950";4
"951";7
"952";8
"953";5
"954";8
"955";5
"956";8
"957";8
"958";8
"959";8
"960";8
"961";8
"962";8
"963";7
"964";8
"965";0
"966";8
"967";8
"968";8
"969";8
"970";8
"971";5
"972";8
"973";8
"974";4
"975";4
"976";8
"977";8
"978";8
"979";5
"980";5
"981";5
"982";6
"983";7
"984";2
"985";0
"986";2
"987";5
"988";5
"989";5
"990";5
"991";7
"992";3
"993";0
"994";8
"995";7
"996";5
"997";3
"998";0
"999";4
"1000";2
"1001";2
"1002";0
"1003";8
"1004";8
"1005";8
"1006";8
"1007";8
"1008";8
"1009";8
"1010";8
"1011";8
"1012";2
"1013";8
"1014";4
"1015";3
"1016";8
"1017";8
"1018";8
"1019";8
"1020";8
"1021";8
"1022";8
"1023";8
"1024";8
"1025";3
"1026";4
"1027";3
"1028";0
"1029";8
"1030";8
"1031";4
"1032";0
"1033";6
"1034";8
"1035";1
"1036";1
"1037";0
"1038";0
"1039";8
"1040";4
"1041";8
"1042";5
"1043";5
"1044";8
"1045";2
"1046";8
"1047";5
"1048";8
"1049";5
"1050";5
"1051";6
"1052";5
"1053";4
"1054";5
"1055";5
"1056";2
"1057";8
"1058";5
"1059";5
"1060";8
"1061";8
"1062";5
"1063";5
"1064";5
"1065";5
"1066";5
"1067";5
"1068";5
"1069";5
"1070";4
"1071";4
"1072";8
"1073";0
"1074";5
"1075";5
"1076";4
"1077";2
"1078";5
"1079";8
"1080";5
"1081";8
"1082";8
"1083";5
"1084";5
"1085";5
"1086";5
"1087";8
"1088";4
"1089";5
"1090";4
"1091";5
"1092";0
"1093";5
"1094";6
"1095";5
"1096";5
"1097";5
"1098";5
"1099";5
"1100";5
"1101";5
"1102";5
"1103";5
"1104";5
"1105";5
"1106";5
"1107";5
"1108";5
"1109";5
"1110";2
"1111";5
"1112";8
"1113";5
"1114";5
"1115";4
"1116";5
"1117";5
"1118";4
"1119";1
"1120";5
"1121";5
"1122";5
"1123";4
"1124";5
"1125";5
"1126";0
"1127";4
"1128";0
"1129";4
"1130";3
"1131";8
"1132";8
"1133";5
"1134";4
"1135";3
"1136";5
"1137";7
"1138";8
"1139";7
"1140";5
"1141";4
"1142";8
"1143";5
"1144";5
"1145";3
"1146";2
"1147";4
"1148";5
"1149";5
"1150";4
"1151";1
"1152";1
"1153";5
"1154";8
"1155";4
"1156";5
"1157";4
"1158";3
"1159";5
"1160";2
"1161";8
"1162";2
"1163";8
"1164";2
"1165";2
"1166";2
"1167";2
"1168";5
"1169";8
"1170";5
"1171";2
"1172";2
"1173";8
"1174";8
"1175";4
"1176";0
"1177";8
"1178";4
"1179";8
"1180";4
"1181";8
"1182";4
"1183";4
"1184";4
"1185";8
"1186";4
"1187";5
"1188";0
"1189";0
"1190";2
"1191";5
"1192";4
"1193";4
"1194";4
"1195";2
"1196";2
"1197";2
"1198";1
"1199";2
"1200";4
"1201";2
"1202";4
"1203";1
"1204";4
"1205";5
"1206";2
"1207";2
"1208";4
"1209";2
"1210";5
"1211";2
"1212";2
"1213";4
"1214";0
"1215";5
"1216";8
"1217";2
"1218";8
"1219";8
"1220";0
"1221";4
"1222";4
"1223";8
"1224";5
"1225";5
"1226";5
"1227";5
"1228";5
"1229";5
"1230";5
"1231";5
"1232";2
"1233";8
"1234";8
"1235";5
"1236";8
"1237";8
"1238";8
"1239";4
"1240";5
"1241";8
"1242";8
"1243";5
"1244";8
"1245";4
"1246";5
"1247";8
"1248";5
"1249";8
"1250";4
"1251";5
"1252";4
"1253";4
"1254";5
"1255";5
"1256";8
"1257";5
"1258";0
"1259";5
"1260";4
"1261";8
"1262";5
"1263";5
"1264";0
"1265";8
"1266";8
"1267";8
"1268";8
"1269";5
"1270";0
"1271";5
"1272";8
"1273";8
"1274";5
"1275";8
"1276";8
"1277";8
"1278";8
"1279";4
"1280";4
"1281";4
"1282";5
"1283";8
"1284";5
"1285";5
"1286";8
"1287";0
"1288";5
"1289";8
"1290";5
"1291";8
"1292";5
"1293";1
"1294";8
"1295";0
"1296";4
"1297";8
"1298";8
"1299";2
"1300";4
"1301";5
"1302";0
"1303";5
"1304";4
"1305";5
"1306";8
"1307";0
"1308";6
"1309";5
"1310";8
"1311";2
"1312";2
"1313";2
"1314";0
"1315";2
"1316";5
"1317";8
"1318";4
"1319";0
"1320";2
"1321";2
"1322";2
"1323";4
"1324";4
"1325";4
"1326";5
"1327";4
"1328";4
"1329";2
"1330";4
"1331";2
"1332";2
"1333";0
"1334";2
"1335";5
"1336";4
"1337";2
"1338";4
"1339";5
"1340";5
"1341";8
"1342";5
"1343";4
"1344";2
"1345";2
"1346";2
"1347";5
"1348";8
"1349";8
"1350";8
"1351";4
"1352";0
"1353";4
"1354";8
"1355";8
"1356";5
"1357";8
"1358";5
"1359";4
"1360";4
"1361";0
"1362";4
"1363";8
"1364";4
"1365";2
"1366";8
"1367";8
"1368";4
"1369";8
"1370";4
"1371";4
"1372";4
"1373";0
"1374";0
"1375";4
"1376";1
"1377";4
"1378";2
"1379";5
"1380";4
"1381";5
"1382";2
"1383";8
"1384";5
"1385";5
"1386";8
"1387";7
"1388";8
"1389";8
"1390";5
"1391";5
"1392";5
"1393";8
"1394";8
"1395";5
"1396";5
"1397";8
"1398";5
"1399";8
"1400";0
"1401";0
"1402";4
"1403";5
"1404";8
"1405";8
"1406";5
"1407";8
"1408";5
"1409";5
"1410";8
"1411";8
"1412";8
"1413";5
"1414";8
"1415";0
"1416";4
"1417";7
"1418";7
"1419";4
"1420";8
"1421";8
"1422";4
"1423";2
"1424";4
"1425";6
"1426";8
"1427";8
"1428";2
"1429";5
"1430";5
"1431";8
"1432";8
"1433";8
"1434";8
"1435";0
"1436";8
"1437";8
"1438";4
"1439";8
"1440";8
"1441";8
"1442";5
"1443";7
"1444";0
"1445";8
"1446";4
"1447";7
"1448";7
"1449";4
"1450";7
"1451";8
"1452";8
"1453";8
"1454";4
"1455";7
"1456";8
"1457";8
"1458";8
"1459";8
"1460";2
"1461";8
"1462";8
"1463";4
"1464";5
"1465";8
"1466";4
"1467";5
"1468";5
"1469";7
"1470";8
"1471";8
"1472";4
"1473";4
"1474";5
"1475";5
"1476";8
"1477";8
"1478";4
"1479";7
"1480";8
"1481";8
"1482";8
"1483";8
"1484";8
"1485";3
"1486";4
"1487";4
"1488";8
"1489";5
"1490";5
"1491";4
"1492";4
"1493";5
"1494";8
"1495";2
"1496";2
"1497";8
"1498";8
"1499";4
"1500";4
"1501";6
"1502";8
"1503";5
"1504";8
"1505";5
"1506";8
"1507";8
"1508";8
"1509";8
"1510";4
"1511";8
"1512";8
"1513";4
"1514";4
"1515";4
"1516";5
"1517";8
"1518";8
"1519";8
"1520";3
"1521";8
"1522";8
"1523";8
"1524";8
"1525";4
"1526";8
"1527";5
"1528";8
"1529";5
"1530";2
"1531";4
"1532";5
"1533";8
"1534";8
"1535";5
"1536";5
"1537";8
"1538";0
"1539";2
"1540";8
"1541";5
"1542";5
"1543";8
"1544";4
"1545";8
"1546";8
"1547";8
"1548";8
"1549";8
"1550";8
"1551";8
"1552";4
"1553";8
"1554";8
"1555";8
"1556";5
"1557";5
"1558";2
"1559";2
"1560";2
"1561";2
"1562";5
"1563";8
"1564";8
"1565";8
"1566";8
"1567";5
"1568";8
"1569";5
"1570";7
"1571";5
"1572";2
"1573";2
"1574";2
"1575";1
"1576";8
"1577";2
"1578";4
"1579";5
"1580";5
"1581";8
"1582";5
"1583";4
"1584";4
"1585";4
"1586";5
"1587";4
"1588";5
"1589";4
"1590";5
"1591";8
"1592";5
"1593";5
"1594";4
"1595";5
"1596";5
"1597";8
"1598";5
"1599";8
"1600";8
"1601";5
"1602";8
"1603";5
"1604";5
"1605";8
"1606";8
"1607";5
"1608";4
"1609";4
"1610";4
"1611";4
"1612";4
"1613";4
"1614";5
"1615";5
"1616";5
"1617";4
"1618";4
"1619";4
"1620";5
"1621";5
"1622";4
"1623";5
"1624";4
"1625";5
"1626";4
"1627";8
"1628";4
"1629";5
"1630";4
"1631";3
"1632";5
"1633";5
"1634";5
"1635";4
"1636";4
"1637";8
"1638";8
"1639";4
"1640";3
"1641";4
"1642";5
"1643";4
"1644";8
"1645";4
"1646";4
"1647";5
"1648";4
"1649";5
"1650";2
"1651";4
"1652";5
"1653";5
"1654";4
"1655";2
"1656";2
"1657";2
"1658";2
"1659";2
"1660";0
"1661";4
"1662";8
"1663";8
"1664";8
"1665";5
"1666";7
"1667";8
"1668";5
"1669";3
"1670";8
"1671";8
"1672";8
"1673";8
"1674";7
"1675";7
"1676";7
"1677";5
"1678";5
"1679";0
"1680";8
"1681";8
"1682";0
"1683";8
"1684";8
"1685";8
"1686";5
"1687";8
"1688";3
"1689";3
"1690";4
"1691";4
"1692";4
"1693";3
"1694";4
"1695";5
"1696";5
"1697";8
"1698";8
"1699";7
"1700";8
"1701";3
"1702";2
"1703";3
"1704";4
"1705";0
"1706";5
"1707";4
"1708";4
"1709";4
"1710";4
"1711";5
"1712";8
"1713";4
"1714";5
"1715";8
"1716";2
"1717";3
"1718";8
"1719";8
"1720";8
"1721";3
"1722";5
"1723";5
"1724";5
"1725";6
"1726";5
"1727";4
"1728";4
"1729";8
"1730";8
"1731";8
"1732";8
"1733";8
"1734";8
"1735";5
"1736";5
"1737";5
"1738";4
"1739";8
"1740";4
"1741";8
"1742";1
"1743";4
"1744";8
"1745";8
"1746";8
"1747";5
"1748";0
"1749";0
"1750";8
"1751";0
"1752";4
"1753";4
"1754";4
"1755";8
"1756";0
"1757";4
"1758";4
"1759";4
"1760";5
"1761";8
"1762";0
"1763";4
"1764";4
"1765";4
"1766";8
"1767";1
"1768";1
"1769";5
"1770";5
"1771";0
"1772";7
"1773";4
"1774";4
"1775";5
"1776";5
"1777";8
"1778";4
"1779";5
"1780";4
"1781";4
"1782";4
"1783";8
"1784";0
"1785";0
"1786";4
"1787";2
"1788";4
"1789";5
"1790";5
"1791";4
"1792";5
"1793";5
"1794";5
"1795";5
"1796";5
"1797";8
"1798";5
"1799";5
"1800";5
"1801";5
"1802";4
"1803";4
"1804";5
"1805";5
"1806";5
"1807";8
"1808";8
"1809";5
"1810";5
"1811";5
"1812";5
"1813";3
"1814";7
"1815";5
"1816";4
"1817";5
"1818";5
"1819";5
"1820";5
"1821";5
"1822";5
"1823";0
"1824";5
"1825";7
"1826";5
"1827";6
"1828";5
"1829";5
"1830";5
"1831";4
"1832";5
"1833";5
"1834";4
"1835";5
"1836";5
"1837";5
"1838";8
"1839";2
"1840";5
"1841";5
"1842";4
"1843";4
"1844";5
"1845";4
"1846";4
"1847";5
"1848";5
"1849";5
"1850";4
"1851";4
"1852";5
"1853";5
"1854";5
"1855";5
"1856";5
"1857";5
"1858";5
"1859";0
"1860";5
"1861";5
"1862";5
"1863";5
"1864";5
"1865";5
"1866";5
"1867";5
"1868";5
"1869";5
"1870";5
"1871";5
"1872";8
"1873";5
"1874";5
"1875";5
"1876";8
"1877";5
"1878";5
"1879";8
"1880";4
"1881";8
"1882";5
"1883";5
"1884";4
"1885";5
"1886";1
"1887";5
"1888";5
"1889";5
"1890";5
"1891";4
"1892";5
"1893";8
"1894";5
"1895";0
"1896";5
"1897";5
"1898";5
"1899";5
"1900";5
"1901";5
"1902";5
"1903";5
"1904";8
"1905";5
"1906";4
"1907";8
"1908";5
"1909";0
"1910";6
"1911";4
"1912";5
"1913";2
"1914";2
"1915";2
"1916";2
"1917";2
"1918";2
"1919";2
"1920";5
"1921";8
"1922";4
"1923";4
"1924";4
"1925";8
"1926";4
"1927";4
"1928";8
"1929";2
"1930";4
"1931";4
"1932";2
"1933";4
"1934";8
"1935";2
"1936";4
"1937";2
"1938";1
"1939";2
"1940";2
"1941";2
"1942";2
"1943";2
"1944";2
"1945";0
"1946";2
"1947";2
"1948";2
"1949";2
"1950";2
"1951";2
"1952";2
"1953";2
"1954";2
"1955";0
"1956";2
"1957";8
"1958";4
"1959";4
"1960";4
"1961";2
"1962";2
"1963";4
"1964";5
"1965";5
"1966";0
"1967";5
"1968";5
"1969";5
"1970";5
"1971";5
"1972";5
"1973";0
"1974";5
"1975";8
"1976";4
"1977";5
"1978";8
"1979";4
"1980";5
"1981";5
"1982";5
"1983";4
"1984";8
"1985";4
"1986";4
"1987";8
"1988";8
"1989";4
"1990";0
"1991";4
"1992";6
"1993";5
"1994";5
"1995";4
"1996";5
"1997";5
"1998";5
"1999";5
"2000";5
"2001";5
"2002";5
"2003";5
"2004";8
"2005";8
"2006";5
"2007";5
"2008";4
"2009";5
"2010";8
"2011";8
"2012";5
"2013";5
"2014";5
"2015";5
"2016";5
"2017";5
"2018";5
"2019";5
"2020";5
"2021";5
"2022";5
"2023";0
"2024";5
"2025";0
"2026";5
"2027";5
"2028";5
"2029";5
"2030";5
"2031";5
"2032";5
"2033";4
"2034";4
"2035";5
"2036";4
"2037";5
"2038";5
"2039";7
"2040";8
"2041";5
"2042";5
"2043";5
"2044";4
"2045";8
"2046";5
"2047";5
"2048";5
"2049";5
"2050";5
"2051";5
"2052";5
"2053";5
"2054";5
"2055";5
"2056";5
"2057";5
"2058";4
"2059";5
"2060";5
"2061";8
"2062";5
"2063";5
"2064";5
"2065";5
"2066";4
"2067";3
"2068";5
"2069";8
"2070";4
"2071";5
"2072";5
"2073";8
"2074";8
"2075";5
"2076";1
"2077";5
"2078";5
"2079";5
"2080";5
"2081";3
"2082";4
"2083";0
"2084";4
"2085";8
"2086";5
"2087";4
"2088";0
"2089";4
"2090";5
"2091";1
"2092";5
"2093";5
"2094";8
"2095";5
"2096";5
"2097";4
"2098";4
"2099";5
"2100";0
"2101";8
"2102";5
"2103";5
"2104";5
"2105";4
"2106";4
"2107";5
"2108";4
"2109";8
"2110";4
"2111";4
"2112";4
"2113";4
"2114";2
"2115";4
"2116";5
"2117";5
"2118";5
"2119";5
"2120";5
"2121";5
"2122";5
"2123";5
"2124";4
"2125";5
"2126";5
"2127";5
"2128";4
"2129";5
"2130";4
"2131";5
"2132";5
"2133";4
"2134";8
"2135";5
"2136";5
"2137";8
"2138";5
"2139";5
"2140";5
"2141";8
"2142";5
"2143";2
"2144";8
"2145";4
"2146";4
"2147";5
"2148";4
"2149";5
"2150";5
"2151";2
"2152";5
"2153";5
"2154";5
"2155";5
"2156";8
"2157";4
"2158";4
"2159";5
"2160";0
"2161";4
"2162";2
"2163";0
"2164";8
"2165";4
"2166";8
"2167";5
"2168";5
"2169";2
"2170";4
"2171";4
"2172";5
"2173";5
"2174";0
"2175";5
"2176";2
"2177";5
"2178";5
"2179";4
"2180";5
"2181";0
"2182";4
"2183";8
"2184";4
"2185";5
"2186";4
"2187";2
"2188";4
"2189";4
"2190";8
"2191";5
"2192";5
"2193";4
"2194";5
"2195";4
"2196";5
"2197";4
"2198";8
"2199";4
"2200";5
"2201";5
"2202";8
"2203";5
"2204";5
"2205";5
"2206";5
"2207";5
"2208";4
"2209";4
"2210";1
"2211";2
"2212";4
"2213";8
"2214";0
"2215";5
"2216";8
"2217";2
"2218";7
"2219";2
"2220";2
"2221";8
"2222";8
"2223";8
"2224";5
"2225";8
"2226";8
"2227";8
"2228";8
"2229";4
"2230";0
"2231";0
"2232";8
"2233";4
"2234";8
"2235";0
"2236";5
"2237";5
"2238";5
"2239";5
"2240";8
"2241";5
"2242";8
"2243";5
"2244";8
"2245";5
"2246";8
"2247";8
"2248";8
"2249";8
"2250";8
"2251";8
"2252";8
"2253";5
"2254";2
"2255";8
"2256";8
"2257";8
"2258";8
"2259";8
"2260";8
"2261";8
"2262";8
"2263";5
"2264";5
"2265";8
"2266";8
"2267";8
"2268";8
"2269";8
"2270";5
"2271";8
"2272";8
"2273";8
"2274";8
"2275";8
"2276";8
"2277";8
"2278";8
"2279";8
"2280";8
"2281";8
"2282";8
"2283";8
"2284";8
"2285";8
"2286";5
"2287";8
"2288";8
"2289";4
"2290";5
"2291";4
"2292";0
"2293";5
"2294";5
"2295";8
"2296";5
"2297";4
"2298";8
"2299";8
"2300";5
"2301";3
"2302";5
"2303";8
"2304";8
"2305";8
"2306";8
"2307";5
"2308";5
"2309";8
"2310";4
"2311";8
"2312";8
"2313";8
"2314";5
"2315";7
"2316";5
"2317";8
"2318";0
"2319";8
"2320";8
"2321";8
"2322";5
"2323";8
"2324";4
"2325";8
"2326";4
"2327";8
"2328";4
"2329";5
"2330";6
"2331";4
"2332";8
"2333";8
"2334";8
"2335";8
"2336";2
"2337";5
"2338";8
"2339";8
"2340";8
"2341";4
"2342";8
"2343";4
"2344";5
"2345";8
"2346";8
"2347";8
"2348";8
"2349";8
"2350";4
"2351";5
"2352";8
"2353";5
"2354";8
"2355";8
"2356";8
"2357";8
"2358";4
"2359";5
"2360";8
"2361";8
"2362";8
"2363";8
"2364";5
"2365";5
"2366";8
"2367";8
"2368";8
"2369";8
"2370";5
"2371";4
"2372";5
"2373";8
"2374";5
"2375";8
"2376";8
"2377";8
"2378";8
"2379";8
"2380";8
"2381";8
"2382";8
"2383";8
"2384";4
"2385";0
"2386";5
"2387";8
"2388";8
"2389";8
"2390";8
"2391";0
"2392";5
"2393";6
"2394";8
"2395";8
"2396";4
"2397";5
"2398";8
"2399";5
"2400";5
"2401";5
"2402";5
"2403";8
"2404";0
"2405";8
"2406";8
"2407";5
"2408";8
"2409";8
"2410";5
"2411";8
"2412";8
"2413";7
"2414";4
"2415";5
"2416";8
"2417";8
"2418";5
"2419";8
"2420";7
"2421";8
"2422";4
"2423";5
"2424";5
"2425";3
"2426";8
"2427";8
"2428";5
"2429";8
"2430";8
"2431";0
"2432";0
"2433";8
"2434";8
"2435";8
"2436";8
"2437";5
"2438";5
"2439";5
"2440";5
"2441";5
"2442";8
"2443";5
"2444";2
"2445";5
"2446";4
"2447";4
"2448";5
"2449";8
"2450";8
"2451";5
"2452";8
"2453";8
"2454";3
"2455";8
"2456";8
"2457";5
"2458";8
"2459";2
"2460";8
"2461";8
"2462";8
"2463";0
"2464";0
"2465";0
"2466";2
"2467";8
"2468";8
"2469";7
"2470";8
"2471";8
"2472";5
"2473";5
"2474";8
"2475";5
"2476";5
"2477";8
"2478";5
"2479";8
"2480";5
"2481";8
"2482";2
"2483";0
"2484";4
"2485";0
"2486";8
"2487";8
"2488";8
"2489";5
"2490";5
"2491";5
"2492";5
"2493";3
"2494";8
"2495";7
"2496";7
"2497";7
