"";"V1"
"553";0
"554";0
"555";0
"556";8
"557";6
"558";8
"559";6
"560";7
"561";0
"562";1
"563";7
"564";0
"565";0
"566";1
"567";0
"568";6
"569";7
"570";1
"571";0
"572";4
"573";6
"574";8
"575";1
"576";8
"577";5
"578";5
"579";0
"580";3
"581";4
"582";6
"583";7
"584";6
"585";3
"586";8
"587";1
"588";0
"589";3
"590";1
"591";6
"592";8
"593";7
"594";0
"595";6
"596";0
"597";8
"598";8
"599";7
"600";6
"601";5
"602";1
"603";8
"604";7
"605";6
"606";5
"607";2
"608";8
"609";0
"610";5
"611";4
"612";8
"613";7
"614";7
"615";3
"616";0
"617";6
"618";1
"619";2
"620";3
"621";8
"622";0
"623";8
"624";8
"625";6
"626";8
"627";3
"628";4
"629";7
"630";6
"631";3
"632";3
"633";0
"634";0
"635";5
"636";0
"637";4
"638";2
"639";0
"640";0
"641";2
"642";5
"643";8
"644";0
"645";7
"646";3
"647";6
"648";6
"649";3
"650";2
"651";0
"652";0
"653";4
"654";6
"655";1
"656";5
"657";5
"658";3
"659";8
"660";1
"661";4
"662";3
"663";0
"664";8
"665";8
"666";4
"667";7
"668";4
"669";2
"670";7
"671";0
"672";5
"673";3
"674";0
"675";4
"676";3
"677";6
"678";3
"679";4
"680";4
"681";1
"682";5
"683";0
"684";0
"685";5
"686";7
"687";4
"688";2
"689";3
"690";3
"691";8
"692";7
"693";5
"694";8
"695";5
"696";1
"697";8
"698";4
"699";6
"700";3
"701";3
"702";7
"703";4
"704";0
"705";6
"706";0
"707";4
"708";4
"709";4
"710";3
"711";5
"712";5
"713";1
"714";0
"715";0
"716";4
"717";8
"718";3
"719";4
"720";7
"721";3
"722";0
"723";6
"724";0
"725";8
"726";3
"727";2
"728";7
"729";0
"730";1
"731";0
"732";6
"733";0
"734";2
"735";1
"736";7
"737";5
"738";7
"739";1
"740";0
"741";0
"742";0
"743";8
"744";1
"745";0
"746";8
"747";0
"748";1
"749";0
"750";8
"751";6
"752";1
"753";2
"754";0
"755";4
"756";1
"757";0
"758";4
"759";6
"760";1
"761";2
"762";4
"763";6
"764";5
"765";0
"766";8
"767";3
"768";7
"769";1
"770";3
"771";6
"772";2
"773";6
"774";4
"775";0
"776";0
"777";7
"778";7
"779";7
"780";7
"781";8
"782";1
"783";0
"784";0
"785";3
"786";6
"787";2
"788";8
"789";0
"790";0
"791";5
"792";2
"793";6
"794";7
"795";2
"796";5
"797";4
"798";0
"799";8
"800";4
"801";5
"802";6
"803";4
"804";5
"805";0
"806";4
"807";8
"808";5
"809";2
"810";7
"811";5
"812";0
"813";4
"814";3
"815";0
"816";0
"817";4
"818";6
"819";5
"820";4
"821";3
"822";7
"823";7
"824";0
"825";3
"826";6
"827";3
"828";0
"829";4
"830";8
"831";7
"832";0
"833";3
"834";3
"835";8
"836";4
"837";7
"838";8
"839";4
"840";8
"841";8
"842";6
"843";1
"844";7
"845";6
"846";8
"847";8
"848";4
"849";4
"850";1
"851";2
"852";5
"853";0
"854";2
"855";0
"856";0
"857";5
"858";3
"859";8
"860";8
"861";0
"862";0
"863";4
"864";6
"865";5
"866";4
"867";3
"868";6
"869";0
"870";1
"871";6
"872";2
"873";3
"874";0
"875";0
"876";2
"877";7
"878";0
"879";1
"880";8
"881";2
"882";6
"883";8
"884";8
"885";0
"886";5
"887";8
"888";4
"889";6
"890";7
"891";5
"892";3
"893";4
"894";4
"895";3
"896";6
"897";7
"898";7
"899";1
"900";3
"901";3
"902";4
"903";8
"904";2
"905";7
"906";0
"907";7
"908";3
"909";6
"910";3
"911";5
"912";5
"913";6
"914";5
"915";1
"916";6
"917";6
"918";4
"919";3
"920";0
"921";4
"922";8
"923";0
"924";3
"925";8
"926";4
"927";6
"928";4
"929";6
"930";4
"931";8
"932";4
"933";7
"934";0
"935";3
"936";1
"937";5
"938";0
"939";5
"940";8
"941";0
"942";6
"943";4
"944";8
"945";2
"946";2
"947";6
"948";3
"949";8
"950";2
"951";0
"952";0
"953";4
"954";0
"955";1
"956";6
"957";0
"958";4
"959";6
"960";2
"961";0
"962";0
"963";0
"964";1
"965";6
"966";0
"967";2
"968";1
"969";4
"970";8
"971";2
"972";6
"973";6
"974";0
"975";5
"976";4
"977";5
"978";7
"979";7
"980";3
"981";0
"982";4
"983";0
"984";0
"985";4
"986";5
