"";"X.rts_a";"X.rts_i"
"clairvoyance";0,15;0,06
"rappeler";0,67;0,06
"tout";3,66;4,99
"simplement";0,18;0,18
"une";7,45;5,67
"son";1,67;2,71
"grand";1,75;1,97
"monsieur";2,31;1,17
"légende";0,15;0,12
"roi";0,2;0,18
"retour";0,17;0,12
"touchant";3,08;0,18
"elle";6,16;3,51
"apprendre";0,18;0
"vivre";0,58;0,18
"avec";3,84;3,26
"oh";1,96;1,29
"ne";3,66;4,68
"couper";0,12;0,25
"reconnaître";0,11;0,31
"emji_coeur_noir";0,24;0,68
"50";0,17;0
"jour";0,56;0,43
"même";1,82;1,05
"adorable";1,93;0,06
"emji_couronne";0,47;0,37
"savoir";1,18;1,17
"jamais";0,67;1,11
"emji_étincelles";3,6;6,28
"emji_visage_avec_bouche_ouverte";3,79;10,22
"emji_feuille";0,33;0,86
"ouiii";0,17;0,31
"entendre";0,44;0
"parler";1,14;0,37
"joyeux";0,5;1,36
"fête";0,64;0,43
"national";0,18;0,06
"tous";1,81;2,4
"emji_cotillons";0,35;1,36
"garçon";0,62;0,06
"perdre";0,17;0,31
"si";2,66;1,29
"emji_visage_souriant_avec_yeux_rieurs";2,66;0,86
"aujourd_hui";0,85;0,31
"1";0,2;2,09
"pur";0,17;0
"plaisir";0,56;0,43
"revoir";0,73;0,06
"toutes";0,97;1,54
"votre";0,82;2,65
"enfant";1,11;0,31
"histoire";0,27;0,18
"revenir";0,27;0,06
"entre";0,2;0,25
"eux";0,53;0,8
"toujours";1,79;1,36
"émouvoir";0,15;0
"rire";0,47;0,31
"beaucoup";1,76;1,42
"emji_papillon";0,32;0,06
"emji_notes_de_musique";1,94;0,55
"emji_coeur_bleu";0,55;1,11
"année";1,32;0,43
"non";0,79;1,85
"rien";0,91;0,8
"au";2,35;2,83
"monde";0,65;1,17
"emji_fondue";0,18;0,06
"heure";0,59;0,12
"emji_visage_souriant_avec_une_larme";0,93;1,23
"emji_miam";0,24;0,18
"emji_visage_souriant_avec_de_grands_yeux";0,79;0,37
"george";0,18;0
"emji_deux_coeurs";2,35;0,92
"champion";0,09;0,43
"emji_gâteau_d";0,12;0,12
"chapeau";0,36;0,12
"artiste";0,12;0,25
"emji_coeur_vert";0,59;0,74
"we";0,33;0,06
"lover";0,18;0,06
"you";0,15;0,43
"magique";0,61;0,49
"georges";0,76;0
"sa";1,44;1,85
"très";4,75;1,97
"autre";0,49;0,31
"epoque";0,15;0
"déjà";0,67;0,68
"émission";0,24;0
"emji_étoile";0,47;1,11
"vrai";1,81;0,31
"régal";0,14;0,12
"enfance";1,93;0
"famille";0,21;1,66
"extra";0,15;0
"penser";0,68;0,37
"petit";1,96;0,8
"ho";0,08;0,31
"chou";1,17;0,62
"mec";0,15;0,12
"emji_visage_qui_pleure_à_chaudes_larmes";0,71;2,34
"visionnaire";0,43;0
"pourquoi";0,21;0,74
"plus";3,26;3,76
"journaliste";0,21;0
"emji_ok_peau_légèrement_mate";0,12;0,43
"intéressant";0,36;0,25
"tard";0,29;0,18
"moment";0,64;0,49
"regard";0,38;0
"temps";1,05;0,68
"emji_visage_souriant_avec_une_goutte_de_sueur";1,12;0,49
"leçon";0,61;0,06
"p";0,12;0,31
"reposer";0,61;0,99
"paix";0,91;2,46
"ami";0,46;0,37
"emji_mains_en_prière_peau_moyennement_claire";1,06;3,45
"emji_colombe";0,55;6,71
"content";0,12;0,37
"joli";0,91;0,43
"tendresse";0,18;0
"emji_visage_implorant";0,38;0,49
"émouvant";1,52;0,12
"emji_visage_qui_pleure";7,18;25,62
"merveilleux";1,79;0,99
"célestin";0,79;0
"salutation";0,06;0,37
"toute";1,59;1,11
"simplicité";0,79;0
"bonheur";0,99;0,62
"personnage";0,3;0,06
"partager";0,93;0,06
"cadeau";0,18;0,18
"charme";0,35;0,12
"premier";0,26;0,25
"emji_coeur_blanc";1,32;3,26
"emji_abeille";0,33;0
"elles";0,99;0,06
"sourire";0,43;0,31
"retrouver";0,62;0,12
"sublime";0,3;0,18
"oui";1,97;2,46
"femme";1,82;0,55
"début";0,14;0,06
"mes";0,94;1,91
"tomber";0,12;0,18
"homme";1,68;0,37
"emji_étoile_brillante";1,02;1,29
"emji_coeur_jaune";0,32;0,55
"éloquence";0,35;0
"croire";0,39;0,86
"emji_visage_très_souriant_aux_yeux_rieurs";0,77;0,55
"40";0,14;0,06
"or";0,39;0,49
"emji_coeur_violet";0,74;0,92
"emji_biceps_contracté_peau_moyennement_claire";0,23;1,66
"dommage";0,36;0,55
"emji_cent_points";0,43;0,55
"emji_visage_soulagé";0,43;0,06
"comme";3,42;1,48
"cet";0,85;0,25
"témoignage";1,21;1,11
"bel";0,29;0,18
"se";1,2;1,11
"force";0,2;1,05
"vincent";0,09;0,31
"par";0,79;0,92
"place";0,14;0,06
"emji_visage_envoyant_un_bisou";0,91;0,25
"exceptionnel";0,36;0,18
"comprendre";1,15;0,25
"père";0,26;0,06
"raison";1,55;0,62
"te";0,5;0,74
"danser";0,15;0
"image";0,3;0,06
"emji_applaudissements_peau_moyennement_claire";1,11;2,53
"emji_coeur_étincelant";1,53;0,68
"emji_explosion";0,17;0,12
"emji_étourdissement";0,39;1,54
"emji_coeur_brisé";0,77;5,73
"jouer";1,59;0,37
"âge";0,38;0
"babibouchettes";0,29;0
"emji_visage_festif";0,61;2,83
"période";0,15;0
"emji_coeur_grandissant";0,71;0,43
"pouvoir";1,44;1,72
"enfin";0,23;2,59
"emji_pouce_vers_le_haut_peau_claire";0,58;0,86
"dame";3,55;0,37
"emji_visage_boudeur";0,03;0,49
"emji_ok_peau_moyennement_claire";0,24;0,25
"emji_visage_avec_un_léger_sourire";0,23;0,12
"sûr";0,12;0,25
"vivant";0,15;0,12
"accent";1,29;0
"lui";0,96;0,86
"ton";0,23;0,49
"alors";0,35;0,8
"là";1,09;0,49
"certains";0,14;0,12
"bernard";0,24;0
"immense";0,14;0,31
"ceux";0,15;0,12
"mourir";0,15;0
"fois";0,27;0,31
"génération";0,21;0
"maintenant";0,67;0,31
"emji_visage_souriant_avec_auréole";0,65;0,68
"héros";0,11;0,25
"dont";0,17;0
"emji_signe_de_la_main";0,24;0,18
"chat";0,56;0,06
"madame";2,38;0,37
"emji_tulipe";0,23;0
"personne";2,06;0,86
"rendre";0,11;0,25
"heureux";0,7;0,18
"écouter";0,44;0,06
"film";0,15;0,37
"rêve";0,32;0,12
"ou";0,8;1,66
"elton";0,18;0
"john";0,18;0
"gille";0,29;0,06
"surchat";0,24;0
"chez";0,61;0,49
"hiver";0,5;0,06
"emji_nuage_avec_neige";0,24;0,12
"emji_flocon";0,43;0,43
"trouver";0,44;0,25
"assez";0,2;0,12
"méditer";0,15;0,06
"toi";0,49;2,09
"quoi";0,43;0,8
"ouiiii";0,39;0,12
"vouloir";0,94;1,05
"préféré";0,17;0,06
"fort";0,47;0,92
"tcheu";0,29;0,31
"envers";0,18;0,06
"formidable";0,79;0,37
"documentaire";0,15;0
"sympa";0,3;0,12
"découvrir";0,23;0,06
"vidéo";0,56;0
"copain";0,3;0,06
"mignon";2,64;0,12
"mimi";0,5;0,18
"tres";0,2;0,06
"voix";0,56;0,12
"nostalgie";0,56;0,06
"changer";0,56;0,25
"depuis";0,39;0,37
"emji_femme_qui_lève_la_main_peau_claire";0,14;0,06
"sagesse";1,28;0
"courage";0,39;3,39
"leurs";0,38;0,12
"emji_drapeau_france";0,18;1,97
"journée";0,29;0,43
"humilité";0,7;0
"humanité";0,09;0,49
"grâce";0,3;0,25
"noël";0,33;1,54
"emji_sapin_de_noël";0,21;1,42
"pépite";0,55;0,12
"hier";0,27;0,18
"emji_mains_en_prière_peau_claire";1,41;2,83
"amour";0,76;0,37
"précieux";0,14;0,18
"malheureusement";0,12;0,12
"manquer";0,46;0,37
"vieux";0,32;0
"fabuleux";0,35;0,25
"pays";0,3;0,8
"cher";0,18;0,06
"haha";0,17;0,12
"joie";0,17;0,12
"froid";0,2;0,06
"papa";0,15;0,12
"cela";0,43;0,37
"félicitation";0,15;2,09
"connaître";0,44;0,18
"emji_rose";1,82;0,43
"emji_visage_qui_fait_un_câlin";1,2;0,18
"beauté";1,2;0,31
"emji_biceps_contracté";0,85;4,68
"impressionnant";0,43;0,37
"accord";0,5;0,62
"sentir";0,2;0,49
"emji_chat_souriant_aux_yeux_en_coeurs";3,32;0,62
"fan";0,26;0,18
"emji_pierre_précieuse";0,23;0,37
"emji_visage_souriant_avec_yeux_plissés";0,38;0
"emji_note_de_musique";0,21;0,06
"deux";0,52;0,18
"emji_coeur_point_d";0,36;0,12
"exclamation";0,36;0,12
"emji_partition";0,65;0
"fille";0,38;0,31
"vraiment";1,24;0,92
"gros";0,14;0,12
"bisou";0,14;0,06
"emji_visage_pensif";0,18;0,37
"emji_coeur_avec_ruban";0,8;0,25
"100";0,15;0
"classe";0,49;0,18
"etait";0,2;0
"avant";0,88;0,31
"interview";0,33;0,06
"préférer";0,23;0
"adolescence";0,17;0
"emji_montagne_enneigée";0,14;0,12
"4";0,14;2,22
"emji_biceps_contracté_peau_légèrement_mate";0,11;1,11
"pendant";0,33;0
"emji_skieur";0,06;0,55
"ouiiiii";0,17;0,06
"exister";0,32;0,18
"visage";0,14;0,06
"printemps";0,17;0
"emji_v_de_la_victoire";0,24;1,91
"élégance";0,27;0,06
"emji_fleur_de_cerisier";0,49;0,18
"vérité";0,14;0,12
"espérer";0,44;0,55
"lucidité";0,21;0,06
"laisser";0,14;0,06
"yes";0,11;0,37
"autres";0,35;0,31
"seul";0,15;0,12
"omg";0,12;0,18
"façon";0,29;0,06
"quelqu_un";0,23;0,12
"emji_mains_levées_peau_claire";0,3;1,11
"mieux";0,61;1,05
"naturel";0,55;0,06
"wow";0,38;0,49
"comment";0,49;0,31
"it";0,35;0,18
"réponse";0,21;0,06
"cool";0,3;0,55
"voilà";0,55;0,18
"merveille";0,23;0,25
"chouette";0,49;0
"émotion";0,3;0,06
"emji_cornes_avec_les_doigts_peau_claire";0,06;0,55
"donc";0,24;0,12
"emji_poing_levé";0,21;0,49
"emji_bouquet";0,18;0,18
"80";0,44;0,06
"rip";0,23;3,14
"emji_biceps_contracté_peau_mate";0,05;0,62
"neuch";0,12;0,31
"emji_mains_qui_forment_un_coeur_peau_moyennement_claire";0,47;0,74
"bonnard";0,15;0
"emji_applaudissements_peau_légèrement_mate";0,2;2,34
"emji_poing_levé_peau_claire";0,14;0,25
"donner";0,32;0,25
"ici";0,18;0,62
"exemple";0,24;0,18
"celui";0,17;0,12
"souhaiter";0,26;0,74
"sincère";0,2;0,55
"gentillesse";0,29;0,06
"concert";0,18;0,18
"où";0,52;0,18
"venir";0,32;0,31
"exactement";0,33;0,49
"voyage";0,18;0,25
"emji_drapeau_brésil";0,17;3,26
"santé";0,12;0,12
"emji_visage_retenant_ses_larmes";2,84;1,23
"good";0,14;0,06
"game";0,15;0,12
"ohhh";0,15;0,37
"gentil";0,44;0
"garder";0,14;0,06
"chance";0,44;0,37
"bénir";0,33;0,18
"emji_mains_en_prière_peau_mate";0,24;0,55
"maturité";0,18;0
"emji_mains_qui_forment_un_coeur";1,08;2,09
"talentueux";0,12;0,37
"emji_trace_de_rouge_à_lèvres";0,36;0,12
"acteur";0,39;0,8
"best";0,3;0,43
"tête";0,18;0,06
"90";0,27;0
"emji_visage_souriant";0,58;0,12
"emji_poignée_de_main";0,2;0,12
"ct";0,15;0
"coeur";1,26;0,8
"soir";0,09;0,25
"emji_mains_levées_peau_légèrement_mate";0,12;0,37
"emji_mains_en_prière_peau_légèrement_mate";0,3;1,29
"maman";0,23;0,12
"exprimer";0,23;0,06
"arrière";0,29;0
"ta";0,11;0,25
"sinon";0,08;0,37
"moins";0,39;0,74
"pareil";0,41;0,12
"retraite";0,11;0,18
"sans";0,52;0,68
"doute";0,09;0,25
"emji_croix_latine";0,14;0,37
"intelligent";0,3;0,12
"emji_conifère";0,17;0,31
"mère";0,23;0,06
"mêmes";0,15;0
"60";0,23;0,06
"valoir";0,18;0,43
"amen";0,18;0,18
"cenovis";0,02;0,74
"oeil";0,32;0,06
"amuser";0,21;0
"to";0,2;0,37
"humain";0,36;0,25
"fin";0,24;0,31
"genre";0,2;0,18
"celle";0,15;0
"prendre";0,29;0,31
"france";0,14;0,25
"mettre";0,23;0,31
"emji_poing_levé_peau_légèrement_mate";0,09;0,25
"presque";0,15;0,06
"20";0,09;0,25
"charmant";0,35;0
"métier";0,08;0,31
"emji_pouce_vers_le_bas";0,14;1,11
"emji_coeur_enflammé";0,46;1,05
"douceur";0,59;0,12
"svp";0,15;0,06
"travail";0,14;0,8
"mamie";0,67;0
"emji_visage_avec_une_main_sur_la_bouche";0,14;0,06
"vaudois";0,18;0
"julien";0,46;0
"toucher";0,17;0
"emji_coeur_orange";0,23;0,25
"emji_coeur_rose";0,47;0,18
"air";0,24;0,06
"passion";0,21;0,12
"nature";0,46;0,25
"parcours";0,15;0,12
"hein";0,09;0,25
"i";0,46;0,74
"emji_bouteille_de_champagne";0,08;0,43
"nouvelle";0,06;0,86
"chanson";0,3;0
"quels";0,26;0
"genève";0,12;0,18
"e";0,2;0,43
"parent";0,11;0,25
"âme";1,17;1,29
"mériter";0,06;1,17
"rare";0,15;0,12
"arriver";0,24;0,25
"go";0,05;0,62
"emji_v_de_la_victoire_peau_claire";0,09;0,31
"magie";0,09;0,25
"emji_ballon_gonflable";0,15;0
"ouf";0,14;0,06
"ben";0,24;0,12
"style";0,14;0,06
"laurent";0,17;0,06
"emji_applaudissements_peau_mate";0,03;0,49
"vite";0,2;0,06
"mot";0,32;0,12
"emji_hibiscus";0,36;0,06
"puis";0,18;0,06
"emji_mains_qui_forment_un_coeur_peau_légèrement_mate";0,24;0,8
"liberté";0,14;0,12
"chanter";0,17;0,12
"emji_trophée";0,2;0,31
"chaque";0,21;0,06
"emji_mains_qui_forment_un_coeur_peau_claire";0,76;1,23
"parole";0,3;0,12
"légendaire";0,2;0,12
"emji_mains_en_prière_peau_foncée";0,03;0,55
"fier";0,23;1,11
"fils";0,11;0,18
"neige";0,15;0,25
"bas";0,14;0,12
"contre";0,23;0,31
"claudette";0,35;0
"emji_tête_de_fou";0,09;0,31
"porte";0,15;0,12
"star";0,11;0,25
"chanteur";0,2;0,06
"arbre";0,14;0,06
"emji_arbre_à_feuilles_caduques";0,12;2,28
"paradis";0,21;0,12
"purée";0,15;0
"emji_bougie";0,06;0,86
"français";0,62;0,06
"emji_confettis";0,09;0,31
"animal";0,59;0,99
"emji_tête_de_lion";0,03;0,49
"u";0,15;0
"françoise";0,18;0
"doux";0,35;0,25
"emji_visage_triste_mais_soulagé";0,18;0,74
"rétablissement";0,02;1,85
"so";0,33;0,06
"emji_fleur_fanée";0,11;0,99
"triste";0,24;0,55
"tristesse";0,05;0,49
"larme";0,15;0
"partie";0,08;0,31
"condoléance";0,06;1,97
"emji_médaille_d";0,26;0,31
"soeur";0,23;0
"carrie";0,46;0
"nom";0,09;0,31
"école";0,52;0
"ski";0,09;0,25
"mr";0,21;0,12
"intelligence";0,21;0,06
"too";0,21;0
"emji_soleil_avec_visage";0,17;0,49
"emji_coeur_et_flèche";0,17;0
"emji_coeur_bleu_clair";0,38;0,62
"fou";0,27;0,06
"emji_visage_faisant_un_bisou_avec_les_yeux_fermés";0,15;0,06
"emji_tête_qui_parle";0,15;0,06
"emji_visage_qui_fait_un_salut_militaire";0,15;0,25
"attendre";0,03;0,49
"continuer";0,17;0,55
"complètement";0,14;0,06
"fisher";0,27;0
"harrison";0,18;0
"ford";0,27;0
"70";0,2;0
"no";0,14;0,18
"pourtant";0,14;0,12
"pensée";0,15;0,43
"modestie";0,15;0
"sage";0,32;0,12
"con";0,18;0
"5";0,11;1,54
"in";0,53;0,18
"emji_coeur_battant";0,55;0,25
"cours";0,14;0,06
"naître";0,12;0,12
"longtemps";0,18;0,06
"talent";0,09;0,37
"ca";0,18;0,25
"goat";0,18;0,55
"seigneur";0,15;0
"besoin";0,09;0,31
"emji_mains_levées_peau_mate";0,09;0,43
"papi";0,35;0
"emji_étreinte";0,17;0,37
"ange";0,17;0,18
"mentalité";0,11;0,18
"emji_coeur_avec_bandages";0,11;2,28
"jésus";0,17;0,06
"parfaire";0,05;0,43
"partout";0,11;0,18
"élastique";0,97;0
"jeu";1,17;0,18
"car";0,11;0,31
"emji_drapeau_états";0,02;0,99
"unir";0,05;1,05
"sport";0,11;0,18
"corde";0,21;0
"sauter";0,17;0
"récréation";0,39;0
"and";0,17;0,49
"era";0,15;0
"memories";0,15;0
"childhood";0,17;0
"remember";0,15;0
"emji_drapeau_algérie";0,08;2,83
"che";0,15;0,06
"récré";0,18;0
"10";0,14;0,37
"sénégal";0,03;0,55
"emji_drapeau_sénégal";0,09;4,19
"2025";0,15;0,12
"simple";0,32;0
"finir";0,11;0,25
"emji_empreintes_d_animaux";0,23;0,43
"emji_arc_en_ciel";0,14;0,25
"emji_drapeau_israël";0,02;1,36
"of";0,03;0,49
"montagne";0,09;0,25
"emji_index_pointant_vers_le_haut";0,14;0,06
"emji_mémo";0,06;0,49
"3";0,06;0,62
"bidet";0,27;0
"emji_renard";2,32;0
"emji_paume_contre_paume_doigts_vers_le_haut";0,18;0,18
"renard";0,55;0
"engagement";0,05;0,43
"6";0,02;2,77
"chorale";0,14;0,06
"emji_bras_mécanique";0,02;0,68
"roller";0,11;0,18
"police";0,05;0,8
"emji_drapeau_union_européenne";0,03;1,42
"emji_part_de_fromage";0,02;0,68
"emji_chat_qui_sourit_avec_des_yeux_rieurs";0,06;0,37
"claudia";0,71;0
"cardinal";0,29;0
"cayla";0,17;0
"lara";0;0,92
"soutien";0;1,05
"justice";0;0,62
"palestine";0;1,11
"emji_drapeau_territoires_palestiniens";0;5,48
"free";0;0,68
"emji_ruban_de_mémoire";0;0,99
"emji_drapeau_cap_vert";0;1,36
"aliou";0;0,68
