"";"V1"
"812";0
"813";8
"814";7
"815";7
"816";0
"817";6
"818";0
"819";2
"820";0
"821";7
"822";9
"823";10
"824";6
"825";6
"826";2
"827";6
"828";9
"829";0
"830";7
"831";7
"832";7
"833";7
"834";9
"835";5
"836";6
"837";4
"838";2
"839";2
"840";3
"841";3
"842";8
"843";6
"844";3
"845";3
"846";0
"847";0
"848";6
"849";5
"850";2
"851";3
"852";0
"853";9
"854";10
"855";7
"856";9
"857";9
"858";1
"859";9
"860";6
"861";0
"862";9
"863";9
"864";1
"865";5
"866";0
"867";9
"868";8
"869";6
"870";0
"871";1
"872";1
"873";0
"874";4
"875";1
"876";10
"877";4
"878";2
"879";0
"880";2
"881";7
"882";3
"883";3
"884";0
"885";0
"886";8
"887";0
"888";0
"889";3
"890";7
"891";3
"892";7
"893";7
"894";8
"895";0
"896";0
"897";6
"898";2
"899";0
"900";0
"901";7
"902";0
"903";10
"904";10
"905";0
"906";0
"907";7
"908";7
"909";9
"910";10
"911";3
"912";3
"913";7
"914";8
"915";0
"916";4
"917";4
"918";3
"919";0
"920";0
"921";0
"922";8
"923";8
"924";1
"925";9
"926";6
"927";0
"928";0
"929";5
"930";6
"931";8
"932";0
"933";0
"934";8
"935";0
"936";0
"937";0
"938";7
"939";1
"940";7
"941";2
"942";0
"943";7
"944";8
"945";4
"946";9
"947";5
"948";5
"949";0
"950";0
"951";7
"952";2
"953";0
"954";9
"955";3
"956";10
"957";1
"958";3
"959";3
"960";7
"961";3
"962";2
"963";6
"964";6
"965";5
"966";0
"967";4
"968";10
"969";3
"970";7
"971";6
"972";2
"973";1
"974";3
"975";3
"976";2
"977";2
"978";6
"979";8
"980";9
"981";3
"982";9
"983";0
"984";3
"985";3
"986";0
"987";8
"988";8
"989";4
"990";0
"991";2
"992";6
"993";2
"994";0
"995";4
"996";8
"997";2
"998";8
"999";0
"1000";9
"1001";9
"1002";0
"1003";0
"1004";9
"1005";5
"1006";5
"1007";0
"1008";9
"1009";9
"1010";0
"1011";0
"1012";3
"1013";8
"1014";9
"1015";4
"1016";0
"1017";7
"1018";4
"1019";6
"1020";9
"1021";0
"1022";9
"1023";2
"1024";0
"1025";8
"1026";6
"1027";7
"1028";7
"1029";0
"1030";3
"1031";6
"1032";0
"1033";0
"1034";0
"1035";7
"1036";3
"1037";0
"1038";0
"1039";3
"1040";3
"1041";2
"1042";0
"1043";10
"1044";9
"1045";2
"1046";2
"1047";2
"1048";8
"1049";8
"1050";8
"1051";8
"1052";0
"1053";0
"1054";0
"1055";9
"1056";0
"1057";0
"1058";0
"1059";4
"1060";4
"1061";0
"1062";0
"1063";9
"1064";2
"1065";9
"1066";0
"1067";2
"1068";0
"1069";0
"1070";4
"1071";2
"1072";0
"1073";0
"1074";0
"1075";3
"1076";10
"1077";7
"1078";7
"1079";10
"1080";2
"1081";0
"1082";6
"1083";2
"1084";2
"1085";0
"1086";3
"1087";0
"1088";3
"1089";6
"1090";10
"1091";10
"1092";7
"1093";2
"1094";10
"1095";0
"1096";0
"1097";0
"1098";0
"1099";0
"1100";1
"1101";0
"1102";9
"1103";8
"1104";2
"1105";3
"1106";3
"1107";1
"1108";7
"1109";3
"1110";0
"1111";9
"1112";0
"1113";9
"1114";9
"1115";3
"1116";0
"1117";3
"1118";9
"1119";2
"1120";0
"1121";8
"1122";7
"1123";0
"1124";5
"1125";1
"1126";2
"1127";0
"1128";2
"1129";3
"1130";3
"1131";3
"1132";2
"1133";0
"1134";2
"1135";0
"1136";0
"1137";7
"1138";0
"1139";0
"1140";1
"1141";2
"1142";8
"1143";6
"1144";6
"1145";0
"1146";3
"1147";3
"1148";4
"1149";7
"1150";7
"1151";0
"1152";0
"1153";5
"1154";0
"1155";6
"1156";2
"1157";0
"1158";8
"1159";0
"1160";7
"1161";6
"1162";8
"1163";10
"1164";6
"1165";0
"1166";0
"1167";10
"1168";3
"1169";5
"1170";3
"1171";8
"1172";4
"1173";7
"1174";0
"1175";0
"1176";9
"1177";0
"1178";8
"1179";8
"1180";5
"1181";5
"1182";6
"1183";3
"1184";5
"1185";9
"1186";4
"1187";7
"1188";2
"1189";0
"1190";0
"1191";9
"1192";0
"1193";0
"1194";0
"1195";3
"1196";5
"1197";4
"1198";0
"1199";8
"1200";0
"1201";2
"1202";2
"1203";3
"1204";10
"1205";6
"1206";4
"1207";9
"1208";5
"1209";0
"1210";1
"1211";0
"1212";5
"1213";3
"1214";3
"1215";0
"1216";0
"1217";3
"1218";5
"1219";8
"1220";0
"1221";6
"1222";2
"1223";0
"1224";0
"1225";3
"1226";6
"1227";6
"1228";2
"1229";0
"1230";0
"1231";0
"1232";8
"1233";4
"1234";0
"1235";3
"1236";0
"1237";0
"1238";0
"1239";1
"1240";0
"1241";0
"1242";0
"1243";7
"1244";3
"1245";3
"1246";0
"1247";4
"1248";2
"1249";2
"1250";2
"1251";6
"1252";0
"1253";0
"1254";0
"1255";8
"1256";8
"1257";10
"1258";0
"1259";4
"1260";2
"1261";9
"1262";10
"1263";4
"1264";0
"1265";0
"1266";3
"1267";7
"1268";6
"1269";7
"1270";9
"1271";0
"1272";0
"1273";3
"1274";1
"1275";0
"1276";0
"1277";0
"1278";8
"1279";0
"1280";4
"1281";0
"1282";0
"1283";3
"1284";0
"1285";4
"1286";4
"1287";0
"1288";0
"1289";0
"1290";0
"1291";0
"1292";0
"1293";10
"1294";1
"1295";1
"1296";0
"1297";2
"1298";8
"1299";1
"1300";1
"1301";4
"1302";0
"1303";9
"1304";2
"1305";10
"1306";8
"1307";0
"1308";0
"1309";5
"1310";0
"1311";1
"1312";1
"1313";2
"1314";7
"1315";4
"1316";8
"1317";9
"1318";0
"1319";7
"1320";0
"1321";3
"1322";0
"1323";0
"1324";3
"1325";8
"1326";8
"1327";7
"1328";1
"1329";10
"1330";6
"1331";7
"1332";7
"1333";7
"1334";0
"1335";0
"1336";8
"1337";6
"1338";7
"1339";6
"1340";2
"1341";9
"1342";6
"1343";2
"1344";2
"1345";1
"1346";0
"1347";0
"1348";2
"1349";2
"1350";0
"1351";0
"1352";7
"1353";3
"1354";0
"1355";0
"1356";0
"1357";7
"1358";0
"1359";0
"1360";4
"1361";3
"1362";9
"1363";9
"1364";3
"1365";5
"1366";0
"1367";10
"1368";10
"1369";0
"1370";10
"1371";0
"1372";0
"1373";6
"1374";5
"1375";1
"1376";1
"1377";8
"1378";7
"1379";9
"1380";0
"1381";3
"1382";0
"1383";0
"1384";0
"1385";2
"1386";0
"1387";1
"1388";8
"1389";6
"1390";6
"1391";3
"1392";0
"1393";9
"1394";10
"1395";8
"1396";8
"1397";5
"1398";6
"1399";0
"1400";0
"1401";0
"1402";0
"1403";0
"1404";0
"1405";3
"1406";3
"1407";3
"1408";2
"1409";5
"1410";2
"1411";8
"1412";2
"1413";8
"1414";6
"1415";7
"1416";3
"1417";1
"1418";0
"1419";3
"1420";0
"1421";0
"1422";1
"1423";3
"1424";0
"1425";0
"1426";0
"1427";3
"1428";2
"1429";3
"1430";0
"1431";8
"1432";6
"1433";6
"1434";8
"1435";0
"1436";0
"1437";0
"1438";0
"1439";0
"1440";0
"1441";0
"1442";1
"1443";5
"1444";8
"1445";0
"1446";0
"1447";0
"1448";9
"1449";4
"1450";3
"1451";3
"1452";2
"1453";5
"1454";2
"1455";2
"1456";3
"1457";0
"1458";8
"1459";9
"1460";9
"1461";0
"1462";8
"1463";8
"1464";0
"1465";0
"1466";0
"1467";8
"1468";5
"1469";0
"1470";8
"1471";8
"1472";8
"1473";4
"1474";5
"1475";9
"1476";9
"1477";7
"1478";0
"1479";0
"1480";7
"1481";0
"1482";7
"1483";8
"1484";0
"1485";0
"1486";5
"1487";6
"1488";1
"1489";7
"1490";2
"1491";0
"1492";8
"1493";9
"1494";9
"1495";9
"1496";3
"1497";3
"1498";1
"1499";1
"1500";7
"1501";7
"1502";7
"1503";0
"1504";6
"1505";0
"1506";0
"1507";6
"1508";6
"1509";2
"1510";10
"1511";3
"1512";0
"1513";10
"1514";10
"1515";3
"1516";8
"1517";9
"1518";7
"1519";5
"1520";0
"1521";6
"1522";2
"1523";9
"1524";9
"1525";10
"1526";6
"1527";9
"1528";9
"1529";0
"1530";5
"1531";0
"1532";2
"1533";2
"1534";8
"1535";8
"1536";7
"1537";7
"1538";0
"1539";6
"1540";3
"1541";1
"1542";0
"1543";0
"1544";2
"1545";0
"1546";10
"1547";10
"1548";8
"1549";8
"1550";10
"1551";1
"1552";10
"1553";0
"1554";5
"1555";9
"1556";5
"1557";10
"1558";10
"1559";6
"1560";5
"1561";0
"1562";0
"1563";0
"1564";3
"1565";3
"1566";0
"1567";4
"1568";3
"1569";3
"1570";8
"1571";7
"1572";9
"1573";3
"1574";2
"1575";2
"1576";3
"1577";0
"1578";0
"1579";0
"1580";10
"1581";0
"1582";9
"1583";9
"1584";0
"1585";1
"1586";0
"1587";9
"1588";5
"1589";5
"1590";0
"1591";6
"1592";9
"1593";9
"1594";9
"1595";9
"1596";7
"1597";2
"1598";2
"1599";6
"1600";0
"1601";0
"1602";6
"1603";3
"1604";10
"1605";1
"1606";4
"1607";3
"1608";0
"1609";5
"1610";8
"1611";7
"1612";0
"1613";2
"1614";6
"1615";3
"1616";8
"1617";8
"1618";4
"1619";5
"1620";0
"1621";1
"1622";1
"1623";9
"1624";2
"1625";0
"1626";6
"1627";2
"1628";8
"1629";3
"1630";4
"1631";0
"1632";0
"1633";10
"1634";9
"1635";10
"1636";1
"1637";8
"1638";3
"1639";3
"1640";9
"1641";4
"1642";6
"1643";2
"1644";6
"1645";0
"1646";0
"1647";7
"1648";0
"1649";9
"1650";8
"1651";0
"1652";0
"1653";0
"1654";9
"1655";2
"1656";0
"1657";4
"1658";0
"1659";9
"1660";0
"1661";2
"1662";2
"1663";0
"1664";7
"1665";9
"1666";9
"1667";8
"1668";8
"1669";2
"1670";0
