"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16";"classe 17";"classe 18";"classe 19";"classe 20";"classe 21";"classe 22"
"*postComments_973";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1
"*postReposts_22";1;1;1;1;1;0,011;1;1;1;1;1;1;1;1;0,012;1;1;1;1;1;1;1
"*postDate_23-2-2025";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1
"*a_0803";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1
"*postDate_21-2-2025";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1
"*a_0802";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_19-2-2025";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0801";1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_52";1;1;1;1;1;1;0;1;1;0,001;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_17-2-2025";1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0800";1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_942";1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_16-2-2025";1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0799";1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_229";1;1;1;1;1;0,011;1;1;1;1;0,004;1;1;1;1;1;1;1;1;1;1;1
"*postComments_0";0,321;0,467;1;0,395;1;0,175;1;1;0,745;1;0,666;0,039;0,706;0,014;1;1;0,602;1;1;1;1;1
"*postDate_14-2-2025";1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0798";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"*postLikes_640";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"*postDate_13-2-2025";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"*a_0797";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1
"*postDate_12-2-2025";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1
"*a_0796";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_197";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_10-2-2025";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0795";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_7400";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_175";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_9-2-2025";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0794";1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"*postComments_154";1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"*postDate_7-2-2025";1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"*a_0793";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_5-2-2025";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0792";1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"*postComments_38";1;1;1;0,041;1;1;1;1;1;1;0,128;1;1;0,036;0,216;1;1;1;0,111;1;1;1
"*postDate_3-2-2025";1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"*a_0791";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_2-2-2025";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0790";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
"*postLikes_408";1;1;1;1;1;1;1;1;0,006;1;1;1;1;1;1;1;1;1;0,003;1;1;1
"*postDate_31-1-2025";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
"*a_0789";1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1
"*postLikes_247";1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1
"*postDate_29-1-2025";1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1
"*a_0788";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"*postComments_249";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"*postDate_27-1-2025";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"*a_0787";1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_126";1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_26-1-2025";1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0786";1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"*postDate_24-1-2025";1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"*a_0785";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_4300";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_92";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_22-1-2025";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0784";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1
"*postLikes_17900";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1
"*postComments_130";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1
"*postDate_20-1-2025";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1
"*a_0783";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_5800";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_43";0;1;1;1;1;1;1;1;0,006;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_19-1-2025";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0782";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"*postLikes_25000";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"*postDate_17-1-2025";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"*a_0781";1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_15-1-2025";1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0780";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1
"*postDate_13-1-2025";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1
"*a_0779";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_12-1-2025";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0778";1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"*postDate_10-1-2025";1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"*a_0777";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"*postDate_9-1-2025";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"*a_0776";1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_8-1-2025";1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0775";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
"*postLikes_363";1;1;1;1;1;0,011;1;1;1;1;1;1;1;1;1;1;1;1;0,003;1;1;1
"*postDate_6-1-2025";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
"*a_0774";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_2900";1;1;1;1;1;0,011;1;1;0,006;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_5-1-2025";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0773";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"*postDate_3-1-2025";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"*a_0772";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_1-1-2025";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0771";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_30-12-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0770";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_6700";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_29-12-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0769";1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_15800";1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_167";1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_27-12-2024";1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0768";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_143";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_25-12-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0767";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"*postLikes_59400";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"*postComments_1400";1;1;1;1;1;1;0;1;1;1;1;1;0,005;1;1;1;1;1;1;1;1;1
"*postDate_23-12-2024";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"*a_0766";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
"*postDate_22-12-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
"*a_0765";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1
"*postLikes_7500";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1
"*postDate_20-12-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1
"*a_0764";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1
"*postLikes_689";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1
"*postDate_19-12-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1
"*a_0763";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"*postLikes_25400";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"*postComments_168";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"*postDate_18-12-2024";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"*a_0762";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_283";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_16-12-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0761";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_23900";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_190";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_15-12-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0760";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
"*postDate_13-12-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
"*a_0759";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_103";1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_11-12-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0758";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"*postLikes_848";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"*postDate_9-12-2024";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"*a_0757";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_8-12-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0756";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_6-12-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0755";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_788";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_7";1;0,703;0,117;1;0,307;0,397;1;0,525;0,307;1;0,926;0,757;1;1;1;1;0,857;1;0,881;1;1;0,757
"*postDate_4-12-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0754";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_825";1;1;1;1;1;0,011;1;1;1;1;1;1;1;1;1;1;0,002;1;1;1;1;1
"*postDate_2-12-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0753";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
"*postLikes_872";1;1;0,001;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003;1;1;1
"*postComments_30";1;0,308;1;0,251;1;1;1;0,194;1;1;1;1;1;0,232;1;1;1;0,043;0;1;1;0,346
"*postDate_1-12-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
"*a_0752";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1
"*postLikes_39000";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1
"*postComments_481";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1
"*postDate_29-11-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1
"*a_0751";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
"*postLikes_13300";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
"*postComments_150";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002;1;0,003;1;1;1
"*postDate_27-11-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
"*a_0750";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_27300";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_317";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_25-11-2024";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0749";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_60";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_24-11-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0748";1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_849";1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_22-11-2024";1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0747";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"*postDate_20-11-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"*a_0746";1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_18-11-2024";1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0745";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_17-11-2024";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0744";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"*postLikes_584400";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"*postComments_14800";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"*postDate_15-11-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"*a_0743";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_7000";1;1;1;1;1;1;1;1;1;1;0,004;1;1;1;1;1;1;1;1;1;0,009;1
"*postComments_115";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_13-11-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0742";1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_383";1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_11-11-2024";1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0741";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
"*postDate_10-11-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
"*a_0740";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"*postLikes_2100";1;1;1;1;1;1;1;1;1;1;0,069;0,035;1;1;0,13;1;1;1;1;1;1;0,035
"*postDate_8-11-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"*a_0739";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_347";1;1;1;1;0,037;0,054;1;1;0,037;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_5-11-2024";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0738";1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_4-11-2024";1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0737";1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_3-11-2024";1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0736";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_1-11-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0735";1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_31-10-2024";1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0734";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"*postLikes_592";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"*postDate_30-10-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"*a_0733";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"*postLikes_549";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006;1;0,012;1;1
"*postDate_28-10-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"*a_0732";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1
"*postDate_27-10-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1
"*a_0731";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"*postLikes_573";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"*postDate_25-10-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"*a_0730";1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_539";1;1;1;1;0,006;0,011;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_23-10-2024";1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0729";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_830";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_91";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_21-10-2024";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0728";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_560400";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_2900";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postReposts_86";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_20-10-2024";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0727";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"*postLikes_737";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002;1;1;1;1;0,001
"*postDate_18-10-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"*a_0726";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_16-10-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0725";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_545";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_14-10-2024";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0724";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1
"*postDate_13-10-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1
"*a_0723";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"*postLikes_781";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"*postDate_12-10-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"*a_0722";1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_541";1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_9-10-2024";1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0721";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1
"*postDate_7-10-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1
"*a_0720";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"*postLikes_7200";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"*postComments_79";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0,006;1;1;1;1
"*postDate_6-10-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"*a_0719";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_4-10-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"*a_0718";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"*a_0717";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_241";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_3-10-2024";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0716";1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_686";1;1;1;0;1;0,011;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_2-10-2024";1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0715";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
"*postLikes_629";1;0,001;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003;1;1;1
